block para line word confidence X1 Y1 X2 Y2 token
15 2 2 3 96 433 1479 512 1505 region
15 2 2 4 91 526 1478 551 1499 of
15 2 2 5 91 563 1486 575 1499 z
15 2 2 6 93 590 1478 637 1499 and
15 2 2 7 92 650 1478 670 1505 €.
15 2 2 8 96 692 1478 733 1500 We
15 2 2 9 96 746 1478 792 1499 will
15 2 2 10 96 805 1479 897 1499 restrict
15 2 2 11 96 912 1478 1028 1499 ourselves
15 2 2 12 96 1042 1480 1068 1499 to
15 2 2 13 93 1081 1479 1181 1505 positive
15 2 2 14 82 1196 1486 1224 1504 z;.
15 2 2 15 96 1246 1478 1323 1499 Based
15 2 2 16 96 1337 1485 1367 1499 on
15 2 2 17 96 1380 1478 1421 1499 the
15 2 3 1 96 233 1520 328 1541 allowed
15 2 3 2 95 340 1522 473 1547 parameter
15 2 3 3 96 485 1521 564 1547 region
15 2 3 4 96 576 1520 689 1541 obtained
15 2 3 5 96 701 1521 724 1541 in
15 2 3 6 90 736 1521 826 1541 section
15 2 3 7 95 847 1527 880 1541 we
15 2 3 8 96 892 1520 941 1541 find
15 3 1 1 92 278 1568 290 1580 e
15 3 1 2 96 309 1561 375 1583 Class
15 3 1 3 96 387 1561 397 1582 I
15 3 1 4 95 409 1561 456 1582 and
15 3 1 5 55 467 1561 488 1582 II
16 1 1 1 95 897 1707 995 1711 " "
17 1 1 1 2 521 1675 548 1700 BY
17 1 1 2 94 715 1676 725 1696 1
17 1 1 3 23 850 1676 951 1696 1fo4
17 1 1 4 90 1111 1676 1121 1696 1
17 1 2 1 49 520 1708 549 1710 2
17 1 2 2 48 565 1696 607 1716 sy
17 1 2 3 8 712 1695 787 1716 =k
17 1 2 4 0 848 1708 863 1710 ép<iz
17 1 2 5 2 1108 1695 1183 1716 =«é
17 1 2 6 28 1374 1696 1393 1716 2:
17 1 3 1 26 521 1716 547 1741 a
17 1 3 2 89 650 1700 676 1717 7
17 1 3 3 46 713 1717 759 1737 35
17 1 3 4 0 790 1700 861 1737 -<3
17 1 3 5 0 877 1672 1037 1744 (i=):
17 1 3 6 0 1110 1711 1197 1737 ge
17 1 3 7 75 1347 1693 1419 1723 (3.27)
17 1 4 1 21 521 1758 547 1784 My
17 1 4 2 93 715 1759 725 1779 1
17 1 4 3 92 889 1759 899 1779 1
17 1 4 4 5 1024 1759 1109 1779 lf
17 1 5 1 32 520 1780 607 1800 As]
17 1 5 2 3 712 1779 787 1800 -<é
17 1 5 3 51 886 1792 902 1793 =
17 1 5 4 5 915 1779 961 1800 <&,
17 1 5 5 22 1021 1792 1036 1793 <=
17 1 5 6 50 1070 1792 1137 1793 (——
17 1 5 7 96 1374 1780 1393 1800 2
17 1 6 1 56 521 1800 548 1825 2
17 1 6 2 12 650 1784 676 1801 a
17 1 6 3 32 713 1794 815 1821 al
17 1 6 4 0 888 1801 934 1821 58
17 1 6 5 0 985 1784 1033 1821 <3
17 1 6 6 22 1050 1756 1179 1829 (73).
17 1 6 7 37 1347 1777 1419 1807 28)
18 1 1 1 93 308 1908 384 1929 where
18 1 1 2 73 395 1908 408 1935 €
18 1 1 3 96 419 1918 440 1925 =
18 1 1 4 59 453 1901 488 1942 x.
19 1 1 1 91 278 1981 289 1993 e
19 1 1 2 96 309 1974 375 1996 Class
19 1 1 3 92 387 1974 415 1995 Li
20 1 1 1 92 813 2142 833 2178 29
20 1 1 2 92 845 2146 856 2167 -
