block para line word confidence X1 Y1 X2 Y2 token
2 2 2 10 93 718 1298 765 1310 zero
2 2 2 11 92 776 1293 829 1310 tem-
2 2 3 1 96 167 1325 251 1342 erature
2 2 3 2 96 264 1330 292 1342 on
2 2 3 3 96 305 1323 342 1342 the
2 2 3 4 96 355 1324 432 1342 carrier
2 2 3 5 93 445 1329 523 1348 energy
2 2 3 6 69 536 1323 556 1342 E
2 2 3 7 97 577 1330 600 1342 for
2 2 3 8 96 613 1322 711 1342 different
2 2 3 9 92 724 1323 796 1342 values
2 2 3 10 88 809 1330 821 1342 o
2 2 4 1 92 172 1355 250 1380 rength
2 2 4 2 97 260 1355 284 1374 of
2 2 4 3 96 292 1355 330 1374 the
2 2 4 4 96 341 1355 409 1374 scalar
2 2 4 5 96 420 1355 526 1380 potential
2 2 4 6 80 537 1362 561 1378 vo
2 2 4 7 93 574 1364 592 1370 =
2 2 4 8 71 604 1351 676 1381 Ao/R?
2 2 4 9 95 691 1353 725 1381 (cf.
2 2 4 10 96 742 1355 780 1379 Eq.
2 2 4 11 96 795 1354 828 1381 11)
2 2 5 1 79 159 1393 182 1406 or
2 2 5 2 93 194 1394 207 1406 a
2 2 5 3 94 218 1387 291 1406 rather
2 2 5 4 93 303 1387 433 1411 anisotropic
2 2 5 5 91 446 1387 583 1407 Rashba-like
2 2 5 6 96 596 1386 650 1407 SOC
2 2 5 7 96 663 1387 830 1412 corresponding
2 2 6 1 86 161 1425 174 1438 o
2 2 6 2 57 187 1418 202 1443 8
2 2 6 3 90 216 1428 234 1434 =
2 2 6 4 80 250 1417 319 1445 —7/8.
2 2 6 5 96 341 1419 359 1438 It
2 2 6 6 96 373 1425 413 1438 can
2 2 6 7 96 426 1419 453 1438 be
2 2 6 8 96 466 1425 515 1438 seen
2 2 6 9 96 528 1419 567 1438 that
2 2 6 10 96 590 1419 627 1438 the
2 2 6 11 93 640 1419 796 1438 enhancement
2 2 6 12 89 809 1426 821 1438 o
2 2 7 1 85 169 1458 187 1470 ne
2 2 7 2 96 202 1452 250 1475 spin
2 2 7 3 96 264 1451 313 1470 Hall
2 2 7 4 96 327 1451 389 1476 angle
2 2 7 5 96 403 1451 446 1470 still
2 2 7 6 96 460 1451 521 1470 takes
2 2 7 7 96 535 1451 595 1475 place
2 2 7 8 96 610 1451 693 1470 around
2 2 7 9 96 707 1451 744 1470 the
2 2 7 10 96 758 1451 830 1470 values
2 2 8 1 71 171 1481 174 1485 f
2 2 8 2 71 191 1482 204 1501 E
2 2 8 3 96 218 1481 250 1501 for
2 2 8 4 93 262 1482 331 1501 which
2 2 8 5 0 345 1480 425 1508 ¥j,(E)
2 2 8 6 95 440 1482 533 1501 exhibits
2 2 8 7 96 547 1489 559 1501 a
2 2 8 8 96 576 1482 633 1506 peak,
2 2 8 9 96 648 1482 697 1501 that
2 2 8 10 96 711 1483 734 1506 is,
2 2 8 11 93 749 1489 762 1501 a
2 2 8 12 93 774 1484 829 1501 scat-
2 2 9 1 96 161 1515 220 1539 ering
2 2 9 2 96 234 1521 355 1533 resonance.
2 2 9 3 96 380 1514 432 1533 This
2 2 9 4 96 447 1515 464 1533 is
2 2 9 5 96 478 1515 499 1533 in
2 2 9 6 96 513 1516 635 1539 agreement
2 2 9 7 96 649 1514 702 1533 with
2 2 9 8 96 715 1517 773 1533 what
2 2 9 9 96 787 1521 830 1533 was
2 2 10 1 96 151 1546 238 1571 already
2 2 10 2 96 250 1546 339 1570 pointed
2 2 10 3 96 352 1548 389 1565 out
2 2 10 4 96 403 1547 424 1565 in
2 2 10 5 95 437 1545 482 1566 Ref.
2 2 10 6 95 498 1547 522 1566 10
2 2 10 7 96 535 1545 567 1565 for
2 2 10 8 96 579 1546 616 1565 the
2 2 10 9 93 628 1546 730 1570 isotropic
2 2 10 10 92 743 1546 831 1566 Rashba
2 2 11 1 96 151 1577 212 1598 SOC.
2 2 11 2 96 226 1578 352 1603 Physically,
2 2 11 3 96 366 1578 409 1597 this
2 2 11 4 96 422 1579 439 1597 is
2 2 11 5 96 452 1578 496 1597 also
2 2 11 6 96 509 1578 620 1602 expected,
2 2 11 7 96 634 1578 726 1597 because
2 2 11 8 92 739 1580 761 1597 at
2 2 11 9 92 774 1585 829 1597 reso-
2 2 12 1 96 150 1617 218 1629 nance
2 2 12 2 96 231 1610 268 1629 the
2 2 12 3 96 281 1610 399 1635 scattering
2 2 12 4 96 411 1610 505 1629 electron
2 2 12 5 96 518 1617 541 1629 or
2 2 12 6 96 554 1610 602 1629 hole
2 2 12 7 96 615 1610 695 1634 spends
2 2 12 8 96 708 1613 764 1629 most
2 2 12 9 96 777 1611 830 1629 time
2 2 13 1 95 151 1648 202 1660 near
2 2 13 2 95 215 1641 252 1660 the
2 2 13 3 96 284 1643 370 1660 scatterer
2 2 13 4 96 385 1641 427 1660 and
2 2 13 5 96 441 1640 547 1660 therefore
2 2 13 6 96 561 1641 567 1660 it
2 2 13 7 96 592 1648 632 1660 can
2 2 13 8 96 647 1641 691 1660 also
2 2 13 9 96 705 1642 830 1660 experience
2 2 14 1 96 166 1680 187 1692 he
2 2 14 2 95 198 1672 260 1692 effect
2 2 14 3 95 272 1672 295 1692 of
2 2 14 4 96 303 1673 340 1692 the
2 2 14 5 96 352 1673 429 1698 locally
2 2 14 6 95 440 1673 532 1692 induced
2 2 14 7 96 543 1672 604 1693 SOC.
2 2 14 8 96 617 1673 663 1692 The
2 2 14 9 96 674 1673 829 1692 enhancement
2 2 15 1 92 150 1712 163 1724 of
2 2 15 2 19 184 1712 198 1730 ¥
2 2 15 3 96 210 1706 227 1724 is
2 2 15 4 96 240 1705 368 1729 suppressed
2 2 15 5 96 381 1707 403 1724 at
2 2 15 6 95 416 1705 473 1730 large
2 2 15 7 96 484 1705 557 1724 values
2 2 15 8 95 569 1704 592 1724 of
2 2 15 9 86 602 1712 634 1728 vo.
2 2 15 10 96 654 1705 684 1724 To
2 2 15 11 96 696 1705 830 1724 understand
2 2 16 1 96 166 1737 194 1756 his
2 2 16 2 96 206 1736 268 1756 effect
2 2 16 3 96 280 1737 433 1762 qualitatively,
2 2 16 4 94 447 1737 476 1756 let
2 2 16 5 94 489 1744 513 1756 us
2 2 16 6 96 525 1737 589 1756 recall
2 2 16 7 92 600 1737 649 1756 that
2 2 16 8 74 661 1744 676 1761 y
2 2 16 9 96 689 1737 731 1756 and
2 2 16 10 37 744 1737 781 1763 Dj,
2 2 16 11 96 795 1744 830 1756 are
2 2 17 1 81 158 1769 205 1788 poth
2 2 17 2 96 219 1769 352 1788 determined
2 2 17 3 96 366 1769 394 1794 by
2 2 17 4 93 407 1769 444 1788 the
2 2 17 5 91 457 1769 572 1793 T-matrix,
2 2 17 6 96 587 1769 656 1788 which
2 2 17 7 96 669 1769 735 1794 obeys
2 2 17 8 96 748 1769 785 1788 the
2 2 17 9 96 799 1768 829 1789 LS
2 2 18 1 96 150 1801 259 1825 equation:
3 1 1 1 18 151 1362 160 1374 w
4 1 1 1 95 824 1102 829 1438 " "
5 1 1 1 81 150 1489 163 1501 °
6 1 1 1 95 154 979 156 1533 " "
7 1 1 1 95 277 1616 303 1633 " "
7 1 2 1 95 267 1648 290 1660 " "
8 1 1 1 95 571 1324 579 1660 " "
9 1 1 1 95 737 1394 739 1724 " "
10 1 1 1 95 166 1357 169 1756 " "
11 1 1 1 95 153 979 157 1788 " "
12 1 1 1 92 178 1985 248 2004 where
12 1 1 2 58 265 1983 340 2011 Gr(E)
12 1 1 3 96 359 1985 376 2004 is
12 1 1 4 96 393 1985 430 2004 the
12 1 1 5 93 447 1985 548 2004 retarded
12 1 1 6 93 566 1984 655 2005 Green’s
12 1 1 7 95 672 1984 770 2004 function
12 1 1 8 95 787 1985 830 2004 and
13 1 1 1 78 882 153 902 173 V
13 1 1 2 11 913 153 1078 177 =VW+Vsoc,
13 1 1 3 93 1092 153 1117 176 Vo
13 1 1 4 52 1130 160 1148 172 &
13 1 1 5 96 1159 160 1183 176 vo
13 1 1 6 96 1196 153 1261 178 being
13 1 1 7 96 1272 153 1309 172 the
13 1 1 8 96 1320 153 1388 172 scalar
13 1 1 9 96 1400 153 1506 177 potential
13 1 1 10 96 1518 153 1560 172 and
13 1 2 1 91 882 185 945 208 Vsoc
13 1 2 2 94 959 194 977 200 =
13 1 2 3 66 990 185 1014 208 Vi
13 1 2 4 96 1026 188 1044 206 +
13 1 2 5 80 1054 185 1085 208 Vr
13 1 2 6 96 1098 185 1135 204 the
13 1 2 7 95 1147 184 1201 205 SOC
13 1 2 8 96 1214 187 1262 209 part
13 1 2 9 96 1275 184 1298 204 of
13 1 2 10 96 1308 185 1345 204 the
13 1 2 11 96 1357 185 1469 209 potential.
13 1 2 12 96 1488 185 1512 204 In
13 1 2 13 96 1523 185 1561 204 the
13 1 3 1 96 881 216 936 235 limit
13 1 3 2 96 947 216 1017 235 where
13 1 3 3 94 1029 216 1054 240 Vo
13 1 3 4 70 1066 219 1090 237 >>
13 1 3 5 88 1102 216 1173 240 Vsoc,
13 1 3 6 96 1185 216 1222 235 the
13 1 3 7 96 1234 216 1328 235 solution
13 1 3 8 96 1338 218 1362 235 to
13 1 3 9 96 1373 216 1411 240 Eq.
13 1 3 10 96 1425 215 1469 242 (35)
13 1 3 11 96 1483 223 1523 235 can
13 1 3 12 96 1533 216 1561 235 be
13 1 4 1 96 883 247 981 274 (loosely)
13 1 4 2 95 993 249 1080 267 written
13 1 4 3 95 1091 255 1120 267 as:
14 1 1 1 95 988 372 1527 376 " "
15 1 1 1 0 1124 380 1203 387 -
15 1 1 2 25 1401 357 1408 406 |
16 1 1 1 96 909 478 978 497 where
16 1 1 2 96 988 478 1025 497 the
16 1 1 3 96 1036 478 1076 497 last
16 1 1 4 96 1087 479 1210 497 expression
16 1 1 5 96 1221 478 1302 503 applies
16 1 1 6 97 1312 480 1336 497 to
16 1 1 7 96 1346 478 1383 497 the
16 1 1 8 96 1393 478 1450 503 large
16 1 1 9 88 1461 478 1486 502 Vo
16 1 1 10 96 1497 478 1559 497 limit.
16 1 2 1 96 881 510 947 534 Thus,
16 1 2 2 96 964 512 987 529 to
16 1 2 3 95 1002 510 1087 535 leading
16 1 2 4 96 1101 510 1169 534 order,
16 1 2 5 96 1186 510 1223 529 the
16 1 2 6 96 1238 517 1294 529 cross
16 1 2 7 96 1309 511 1391 529 section
16 1 2 8 0 1407 510 1443 536 if,
16 1 2 9 92 1460 511 1476 529 is
16 1 2 10 92 1491 510 1560 529 deter-
16 1 3 1 96 881 542 954 561 mined
16 1 3 2 96 966 542 994 567 by
16 1 3 3 96 1006 542 1043 561 the
16 1 3 4 96 1055 541 1100 561 first
16 1 3 5 96 1124 548 1169 561 term
16 1 3 6 96 1181 541 1204 561 of
16 1 3 7 96 1214 542 1251 561 the
16 1 3 8 92 1264 542 1319 567 right
16 1 3 9 92 1332 542 1452 566 hand-side,
16 1 3 10 96 1466 542 1560 561 whereas
16 1 4 1 55 881 581 895 599 y
16 1 4 2 96 907 575 924 593 is
16 1 4 3 96 935 574 1069 593 determined
16 1 4 4 96 1080 574 1108 599 by
16 1 4 5 96 1118 574 1155 593 the
16 1 4 6 96 1166 574 1203 593 the
16 1 4 7 96 1215 574 1293 593 second
16 1 4 8 96 1304 576 1366 593 term.
16 1 4 9 93 1382 574 1460 598 Hence,
16 1 4 10 48 1472 581 1486 599 y
16 1 4 11 93 1498 574 1515 593 is
16 1 4 12 92 1526 580 1560 593 ex-
16 1 5 1 96 881 606 959 630 pected
16 1 5 2 96 969 608 993 625 to
16 1 5 3 95 1004 606 1102 625 decrease
16 1 5 4 95 1113 608 1135 625 at
16 1 5 5 96 1147 606 1203 631 large
16 1 5 6 92 1215 606 1240 629 Vo
16 1 5 7 88 1259 613 1268 625 «
16 1 5 8 96 1280 613 1312 630 vo,
16 1 5 9 96 1324 613 1347 625 as
16 1 5 10 96 1358 606 1431 625 shown
16 1 5 11 96 1442 606 1464 625 in
16 1 5 12 96 1474 606 1518 631 Fig.
16 1 5 13 95 1532 607 1549 625 1.
16 2 1 1 96 909 641 948 660 For
16 2 1 2 95 960 648 972 660 a
16 2 1 3 95 984 642 1045 666 given
16 2 1 4 96 1057 643 1088 660 set
16 2 1 5 96 1101 648 1113 660 of
16 2 1 6 92 1133 648 1165 665 vo,
16 2 1 7 68 1179 640 1219 665 Ay,
16 2 1 8 96 1233 641 1276 660 and
16 2 1 9 83 1288 640 1348 665 Agr,
16 2 1 10 95 1362 641 1405 666 Fig.
16 2 1 11 96 1420 642 1431 660 2
16 2 1 12 96 1443 641 1512 660 shows
16 2 1 13 96 1523 641 1561 660 the
16 2 2 1 96 881 673 999 692 behaviour
16 2 2 2 93 1008 672 1032 692 of
16 2 2 3 67 1039 680 1053 697 y
16 2 2 4 96 1063 673 1106 692 and
16 2 2 5 30 1117 673 1153 699 Xj,
16 2 2 6 96 1165 680 1188 692 as
16 2 2 7 96 1198 680 1210 692 a
16 2 2 8 96 1220 672 1317 692 function
16 2 2 9 96 1327 672 1350 692 of
16 2 2 10 96 1357 673 1394 692 the
16 2 2 11 93 1404 673 1498 692 incident
16 2 2 12 92 1508 673 1560 692 elec-
16 2 3 1 96 881 708 931 724 tron
16 2 3 2 93 939 711 1017 730 energy
16 2 3 3 33 1024 700 1036 734 F
16 2 3 4 96 1056 708 1078 724 at
16 2 3 5 95 1088 705 1185 724 different
16 2 3 6 96 1195 705 1267 724 values
16 2 3 7 96 1275 704 1298 724 of
16 2 3 8 96 1306 706 1430 730 anisotropy
16 2 3 9 96 1439 707 1561 729 parameter
16 2 4 1 71 881 737 903 761 3.
16 2 4 2 96 918 737 957 756 For
16 2 4 3 96 966 737 1003 756 the
16 2 4 4 96 1012 737 1083 756 values
16 2 4 5 96 1093 736 1116 756 of
16 2 4 6 71 1123 737 1138 761 6
16 2 4 7 96 1147 737 1203 756 close
16 2 4 8 96 1212 739 1235 756 to
16 2 4 9 96 1244 737 1306 756 those
16 2 4 10 96 1315 737 1482 762 corresponding
16 2 4 11 96 1491 739 1514 756 to
16 2 4 12 96 1523 737 1561 756 the
16 2 5 1 93 881 768 1040 787 non-standard
16 2 5 2 93 1050 768 1138 788 Rashba
16 2 5 3 96 1148 767 1202 788 SOC
16 2 5 4 82 1215 767 1256 793 (i.e.
16 2 5 5 95 1271 767 1303 787 for
16 2 5 6 81 1313 767 1328 792 6
16 2 5 7 0 1338 774 1357 785 *
16 2 5 8 90 1369 767 1424 797 —4),
16 2 5 9 96 1436 768 1473 787 the
16 2 5 10 96 1483 774 1561 793 energy
16 2 6 1 96 881 800 1019 824 dependence
16 2 6 2 96 1029 801 1046 819 is
16 2 6 3 96 1057 800 1153 825 strongly
16 2 6 4 96 1164 800 1272 819 modified.
16 2 6 5 96 1288 799 1323 820 On
16 2 6 6 96 1333 800 1370 819 the
16 2 6 7 96 1380 800 1442 819 other
16 2 6 8 96 1452 800 1517 824 hand,
16 2 6 9 96 1529 799 1561 819 for
16 2 7 1 96 881 832 918 851 the
16 2 7 2 97 928 839 976 851 case
16 2 7 3 96 986 831 1009 851 of
16 2 7 4 96 1017 839 1030 851 a
16 2 7 5 96 1040 832 1099 851 delta
16 2 7 6 96 1108 831 1206 851 function
16 2 7 7 95 1216 832 1328 856 potential,
16 2 7 8 95 1340 832 1377 851 the
16 2 7 9 96 1387 833 1512 857 anisotropy
16 2 7 10 96 1522 832 1560 851 has
16 2 8 1 94 882 871 894 883 a
16 2 8 2 94 904 864 944 883 less
16 2 8 3 96 955 864 1094 888 pronounced
16 2 8 4 80 1104 863 1166 883 effect
16 2 8 5 94 1177 871 1206 883 on
16 2 8 6 96 1216 864 1253 883 the
16 2 8 7 96 1264 871 1321 883 cross
16 2 8 8 96 1332 864 1414 883 section
16 2 8 9 69 1425 864 1469 890 Uf...
16 3 1 1 96 909 899 955 918 The
16 3 1 2 96 963 899 1110 918 observations
16 3 1 3 96 1118 899 1181 918 made
16 3 1 4 96 1189 899 1256 918 above
16 3 1 5 96 1264 899 1346 918 remain
16 3 1 6 95 1353 899 1432 924 largely
16 3 1 7 95 1440 899 1567 924 unchanged
16 3 2 1 96 881 931 943 950 when
16 3 2 2 96 957 931 994 950 the
16 3 2 3 95 1008 930 1070 950 effect
16 3 2 4 95 1085 930 1108 950 of
16 3 2 5 96 1120 931 1181 950 finite
16 3 2 6 96 1195 933 1342 955 temperature
16 3 2 7 96 1356 932 1373 950 is
16 3 2 8 96 1399 931 1453 950 taken
16 3 2 9 92 1467 931 1512 950 into
16 3 2 10 92 1527 937 1560 950 ac-
16 3 3 1 96 881 965 953 987 count,
16 3 3 2 96 968 970 1002 982 see
16 3 3 3 96 1014 963 1053 988 Fig
16 3 3 4 92 1066 964 1084 983 3.
16 3 3 5 95 1105 962 1135 982 As
16 3 3 6 96 1148 963 1222 982 shown
16 3 3 7 96 1234 963 1301 987 there,
16 3 3 8 96 1315 963 1408 982 thermal
16 3 3 9 96 1420 962 1560 982 fluctuations
16 3 4 1 96 882 995 924 1014 and
16 3 4 2 96 938 995 975 1014 the
16 3 4 3 96 990 995 1095 1014 associated
16 3 4 4 96 1124 996 1231 1020 smearing
16 3 4 5 96 1245 995 1268 1014 of
16 3 4 6 96 1279 995 1317 1014 the
16 3 4 7 96 1331 995 1399 1014 Fermi
16 3 4 8 96 1413 995 1559 1019 distribution,
16 3 5 1 96 881 1027 969 1046 smooth
16 3 5 2 96 982 1029 1020 1046 out
16 3 5 3 96 1034 1027 1071 1046 the
16 3 5 4 96 1085 1027 1174 1051 sharper
16 3 5 5 96 1187 1026 1280 1046 features
16 3 5 6 96 1294 1026 1317 1046 of
16 3 5 7 96 1329 1027 1365 1046 the
16 3 5 8 96 1381 1026 1467 1053 (Fermi)
16 3 5 9 96 1483 1033 1561 1052 energy
16 3 6 1 91 896 1058 1019 1083 lependence
16 3 6 2 47 1033 1058 1068 1082 Ey
16 3 6 3 93 1083 1057 1106 1077 of
16 3 6 4 52 1117 1065 1131 1083 y
16 3 6 5 96 1145 1057 1212 1077 found
16 3 6 6 93 1226 1060 1248 1077 at
16 3 6 7 82 1262 1058 1280 1077 T
16 3 6 8 95 1295 1067 1313 1073 =
16 3 6 9 94 1328 1059 1340 1078 0
16 3 6 10 96 1354 1065 1381 1077 and
16 3 6 11 96 1410 1065 1510 1083 suppress
16 3 6 12 96 1523 1058 1560 1077 the
16 3 7 1 96 881 1090 1007 1115 magnitude
16 3 7 2 93 1021 1089 1044 1109 of
16 3 7 3 85 1056 1097 1076 1115 y.
16 3 7 4 96 1101 1090 1153 1109 This
16 3 7 5 96 1167 1096 1207 1109 can
16 3 7 6 96 1221 1090 1247 1109 be
16 3 7 7 95 1262 1096 1311 1109 seen
16 3 7 8 95 1325 1091 1346 1109 in
16 3 7 9 95 1360 1090 1397 1109 the
16 3 7 10 95 1411 1089 1448 1109 left
16 3 7 11 96 1462 1090 1525 1114 panel
16 3 7 12 95 1539 1090 1561 1109 in
16 3 8 1 95 881 1122 925 1147 Fig.
16 3 8 2 96 937 1123 948 1142 3
16 3 8 3 96 958 1121 990 1141 for
16 3 8 4 96 999 1128 1047 1141 case
16 3 8 5 93 1056 1121 1079 1141 of
16 3 8 6 93 1087 1129 1099 1141 a
16 3 8 7 95 1108 1129 1160 1147 pure
16 3 8 8 92 1172 1120 1213 1148 (i.e.
16 3 8 9 82 1228 1121 1260 1145 Ay
16 3 8 10 93 1272 1131 1290 1137 =
16 3 8 11 93 1300 1120 1322 1148 0)
16 3 8 12 93 1333 1123 1464 1147 anisotropic
16 3 8 13 93 1473 1122 1561 1142 Rashba
16 3 9 1 96 882 1153 936 1174 SOC
16 3 9 2 96 951 1154 994 1173 and
16 3 9 3 96 1008 1161 1037 1173 on
16 3 9 4 96 1051 1154 1088 1173 the
16 3 9 5 96 1102 1154 1158 1179 right
16 3 9 6 96 1173 1153 1205 1173 for
16 3 9 7 93 1220 1153 1251 1177 A;
16 3 9 8 76 1270 1153 1288 1179 #
16 3 9 9 95 1304 1154 1323 1174 0.
16 3 9 10 96 1349 1154 1395 1173 The
16 3 9 11 95 1410 1154 1467 1178 plots
16 3 9 12 96 1481 1161 1509 1173 on
16 3 9 13 96 1523 1154 1560 1173 the
16 3 10 1 90 881 1185 918 1205 left
16 3 10 2 90 935 1186 998 1210 panel
16 3 10 3 96 1015 1186 1059 1205 also
16 3 10 4 96 1075 1186 1181 1205 illustrate
16 3 10 5 96 1197 1186 1253 1210 that,
16 3 10 6 45 1282 1185 1287 1210 6
16 3 10 7 95 1307 1195 1325 1201 =
16 3 10 8 95 1344 1186 1356 1206 0
16 3 10 9 94 1374 1184 1416 1212 (ie.
16 3 10 10 50 1448 1185 1479 1209 Ay
16 3 10 11 95 1500 1195 1518 1201 =
16 3 10 12 96 1538 1184 1559 1212 0)
16 3 11 1 96 881 1220 918 1236 the
16 3 11 2 96 933 1218 981 1241 spin
16 3 11 3 96 996 1219 1080 1236 current
16 3 11 4 96 1096 1224 1119 1236 as
16 3 11 5 96 1133 1217 1179 1236 well
16 3 11 6 95 1194 1224 1217 1236 as
16 3 11 7 95 1232 1217 1269 1236 the
16 3 11 8 96 1284 1218 1332 1241 spin
16 3 11 9 95 1346 1217 1387 1236 Hall
16 3 11 10 96 1410 1217 1471 1242 angle
16 3 11 11 96 1485 1217 1561 1236 vanish
16 3 12 1 85 883 1248 917 1274 (cf.
16 3 12 2 87 947 1249 1026 1268 second
16 3 12 3 96 1041 1249 1087 1273 plot
16 3 12 4 95 1111 1256 1158 1268 from
16 3 12 5 96 1173 1249 1210 1268 the
16 3 12 6 96 1225 1249 1313 1268 bottom
16 3 12 7 96 1328 1256 1356 1268 on
16 3 12 8 96 1371 1249 1408 1268 the
16 3 12 9 92 1424 1248 1478 1275 left).
16 3 12 10 89 1508 1249 1560 1268 This
16 3 13 1 96 881 1282 898 1300 is
16 3 13 2 96 912 1281 1003 1300 because
16 3 13 3 96 1017 1281 1054 1300 the
16 3 13 4 96 1067 1282 1216 1305 quantization
16 3 13 5 96 1230 1281 1275 1300 axis
16 3 13 6 96 1288 1280 1320 1300 for
16 3 13 7 96 1333 1281 1370 1300 the
16 3 13 8 96 1384 1281 1432 1305 spin
16 3 13 9 95 1445 1283 1529 1300 current
16 3 13 10 95 1544 1281 1560 1300 is
16 3 14 1 95 882 1313 966 1338 aligned
16 3 14 2 95 976 1313 1039 1338 along
