block line confidence X1 Y1 X2 Y2 token
1 10 0.7507444024085999 201 587 287 621 sample
1 10 0.9707074165344238 285 587 316 619 of
1 10 0.9997465014457703 313 587 369 623 high
1 10 0.981299102306366 371 591 473 619 precision
1 10 0.7821726202964783 474 587 649 621 limb-darkening
1 10 0.916475772857666 649 587 783 621 coefficients,
1 11 0.9999191761016846 114 619 185 646 which
1 11 0.9996916055679321 187 616 214 648 is
1 11 0.9989859461784363 214 619 264 646 also
1 11 0.9999988079071045 266 619 310 646 the
1 11 0.9988024234771729 314 619 389 646 hotter
1 11 0.9999264478683472 390 621 442 648 star
1 11 0.9466556310653687 442 619 529 653 sample
1 11 0.6715971827507019 533 616 607 653 (lower
1 11 0.5105542540550232 608 619 686 653 panels
1 11 0.9999470710754395 686 619 717 648 in
1 11 0.9717040061950684 720 619 785 646 those
1 12 0.9844120144844055 113 648 206 682 figures),
1 12 0.9955540299415588 209 648 256 680 the
1 12 0.9993513226509094 253 648 376 682 agreement
1 12 0.9891436696052551 374 648 405 678 of
1 12 0.9972700476646423 402 648 449 680 the
1 12 0.5515667200088501 445 650 476 680 u1
1 12 0.6894508600234985 478 646 608 680 coefficients
1 12 0.9998817443847656 607 646 633 680 is
1 12 0.9998383522033691 629 648 686 682 very
1 12 0.7222504615783691 684 648 747 682 good
1 12 0.9865676164627075 747 648 783 678 for
1 13 0.9999691247940063 114 710 185 737 which
1 13 0.9990634322166443 187 708 216 740 is
1 13 0.9998688697814941 218 710 332 737 consistent
1 13 0.999955415725708 335 710 394 737 with
1 13 0.9983465671539307 395 708 457 742 zero,
1 13 0.9994558691978455 460 710 507 742 but
1 13 0.9975261092185974 508 710 568 744 poor
1 13 0.9998754262924194 568 705 608 742 for
1 13 0.9999356269836426 610 710 652 740 the
1 13 0.9997039437294006 659 710 785 740 PHOENIX
1 14 0.9879798889160156 113 737 206 772 models,
1 14 0.8148008584976196 209 740 284 767 whose
1 14 0.9992601275444031 287 742 355 769 mean
1 14 0.983069658279419 360 740 471 767 difference
1 14 0.9995607733726501 476 737 502 769 is
1 14 0.12469074875116348 497 721 646 788 0R25SR
1 14 0.9915449619293213 646 737 785 772 inconsistent
1 15 0.9986466765403748 113 772 171 799 with
1 15 0.999847412109375 171 772 224 799 zero
1 15 0.999992847442627 224 772 260 806 by
1 15 0.9730227589607239 258 774 323 801 more
1 15 0.9992978572845459 323 769 384 804 than
1 15 0.4006938338279724 384 772 437 799 100.
1 15 0.9995672106742859 437 767 502 801 Note
1 15 0.9998711347579956 499 767 557 801 that
1 15 0.9934292435646057 554 767 605 801 this
1 15 0.9818156361579895 605 772 655 799 bias
1 15 0.9998835325241089 655 769 683 801 is
1 15 0.9990121126174927 681 769 738 806 very
1 15 0.8669141530990601 738 772 785 804 evi-
1 16 0.9972770810127258 111 797 171 831 dent
1 16 0.9995594620704651 169 801 216 829 and
1 16 0.9985236525535583 214 801 276 829 more
1 16 0.610530436038971 277 804 395 831 prominent
1 16 0.9982345104217529 397 799 434 829 for
1 16 0.9927191734313965 432 801 492 829 stars
1 16 0.9999061822891235 492 801 566 829 hotter
1 16 0.7451090812683105 565 797 625 831 than
1 16 0.5846580862998962 623 799 684 833 6000
1 16 0.9992877840995789 678 799 713 833 K,
1 16 0.9999147653579712 712 799 786 833 where
1 17 0.9993731379508972 113 831 159 863 the
1 17 0.9235179424285889 158 829 234 863 model
1 17 0.7134987115859985 234 829 313 863 values
1 17 0.7638732194900513 311 829 461 863 overestimate
1 17 0.9999098777770996 463 831 507 861 the
1 17 0.879504919052124 507 829 579 863 LDCS
1 17 0.9913177490234375 579 829 617 867 by
1 17 0.931535005569458 618 838 644 858 2
1 17 0.9903691411018372 644 829 694 863 0.1.
1 17 0.9999642372131348 696 831 743 863 For
1 17 0.9996137022972107 743 831 786 861 the
1 18 0.6467591524124146 113 865 146 895 u2
1 18 0.7429887652397156 145 861 281 895 coefficients,
1 18 0.9998717308044434 281 861 342 895 both
1 18 0.9812357425689697 342 863 415 890 model
1 18 0.9963483214378357 415 861 560 895 atmospheres
1 18 0.9993347525596619 558 858 623 893 show
1 18 0.9918631315231323 621 861 710 895 slightly
1 18 0.5467499494552612 710 861 783 895 signif-
1 19 0.9991920590400696 111 890 176 925 icant
1 19 0.9579614400863647 176 890 256 925 biases,
1 19 0.9999402761459351 256 888 316 922 with
1 19 0.99905925989151 316 890 358 920 the
1 19 0.999948263168335 360 888 489 922 PHOENIX
1 19 0.9997721314430237 489 888 576 922 models
1 19 0.9994106292724609 575 890 646 925 doing
1 19 0.9998855590820312 646 890 668 922 a
1 19 0.9999003410339355 667 890 743 925 better
1 19 0.9999946355819702 744 893 783 922 job
1 20 0.9900541305541992 111 922 146 957 at
1 20 0.9859973192214966 145 922 264 957 predicting
1 20 0.9944120049476624 268 922 311 952 the
1 20 0.99978107213974 311 922 415 950 observed
1 20 0.6175063848495483 419 922 489 950 LDCs
1 20 0.9996916055679321 491 922 549 950 with
1 20 0.9999041557312012 549 922 575 954 a
1 20 0.9996596574783325 573 925 639 952 mean
1 20 0.9732191562652588 641 920 755 954 difference
1 20 0.8317022323608398 757 920 788 952 of
1 21 0.20693928003311157 111 934 274 1002 0021F87
1 21 0.9989070892333984 269 950 344 984 which
1 21 0.998437225818634 342 952 368 982 is
1 21 0.8959681987762451 366 952 402 982 20
1 21 0.9503533840179443 402 952 466 986 away
1 21 0.9611677527427673 465 950 526 984 from
1 21 0.963399350643158 523 952 586 986 zero,
1 21 0.9988173842430115 583 952 634 986 and
1 21 0.999936580657959 633 950 691 984 with
1 21 0.9997665286064148 692 952 734 982 the
1 21 0.9960771203041077 734 950 785 984 AT-
1 22 0.9993718266487122 113 979 171 1014 LAS
1 22 0.8901252746582031 171 984 255 1011 models
1 22 0.996885359287262 253 982 352 1016 showing
1 22 0.9991476535797119 348 984 373 1014 a
1 22 0.9999123811721802 368 982 437 1016 mean
1 22 0.7162603139877319 437 984 549 1011 difference
1 22 0.9997115731239319 552 986 578 1011 of
1 22 0.25659847259521484 570 970 689 1021 0.042-981
1 22 0.8014005422592163 675 991 710 1018 011,
1 22 0.9949146509170532 713 982 785 1016 which
1 23 0.9996929168701172 163 1046 203 1082 As
1 23 0.9999963045120239 203 1050 227 1080 a
1 23 0.9715256094932556 229 1046 287 1080 final
1 23 0.9955524802207947 289 1048 355 1082 note,
1 23 0.9998123049736023 360 1050 424 1078 there
1 23 0.9994696974754333 426 1048 455 1080 is
1 23 0.9995577931404114 457 1053 505 1080 one
1 23 0.9999024868011475 510 1053 626 1080 particular
1 23 0.8014767169952393 629 1048 709 1084 object
1 23 0.9999779462814331 712 1048 786 1082 worth
1 24 0.923468291759491 113 1080 234 1114 discussing
1 24 0.9999780654907227 230 1080 261 1112 in
1 24 0.8330262303352356 261 1080 337 1114 detail,
1 24 0.6242685317993164 339 1080 482 1114 Kepler-296e,
1 24 0.9999821186065674 482 1080 555 1114 which
1 24 0.9999086856842041 557 1082 600 1112 has
1 24 0.7998512387275696 600 1078 673 1112 LDCS
1 24 0.9997257590293884 673 1082 743 1110 which
1 24 0.9820324778556824 744 1082 785 1110 de-
1 25 0.9991275668144226 111 1110 177 1144 viate
1 25 0.9648112058639526 179 1114 242 1142 more
1 25 0.9998966455459595 245 1112 303 1139 than
1 25 0.8504225611686707 306 1112 342 1142 20
1 25 0.9634881615638733 344 1110 405 1144 from
1 25 0.9999573230743408 410 1112 474 1139 those
1 25 0.984178364276886 478 1110 508 1142 of
1 25 0.7020847797393799 512 1114 602 1142 systems
1 25 0.9998694658279419 605 1107 665 1142 with
1 25 0.9982473850250244 668 1112 720 1139 host
1 25 0.9992499947547913 725 1112 786 1139 stars
1 26 0.9995720982551575 113 1139 145 1171 of
1 26 0.999677300453186 145 1142 227 1169 similar
1 26 0.995871365070343 230 1142 306 1169 stellar
1 26 0.8581677675247192 310 1142 449 1176 parameters,
1 26 0.998184859752655 453 1139 563 1174 including
1 26 0.8962297439575195 568 1139 709 1174 Kepler-296f,
1 26 0.9647916555404663 713 1142 783 1169 which
1 27 0.9990261793136597 113 1171 227 1206 according
1 27 0.9999808073043823 230 1174 261 1203 to
1 27 0.9977642297744751 264 1174 340 1201 Torres
1 27 0.9982581734657288 342 1174 373 1203 et
1 27 0.9954183101654053 373 1171 408 1201 al.
1 27 0.9993521571159363 413 1171 489 1208 (2015)
1 27 0.9967069029808044 492 1171 565 1206 orbits
1 27 0.9999785423278809 568 1171 610 1201 the
1 27 0.9351121783256531 612 1174 676 1201 same
1 27 0.9999861717224121 678 1174 731 1201 host
1 27 0.9998712539672852 734 1174 785 1201 star
1 28 0.9999527931213379 113 1201 143 1233 in
1 28 0.9999206066131592 145 1206 180 1233 an
1 28 0.7234213948249817 182 1199 247 1233 orbit
1 28 0.8364023566246033 250 1203 329 1231 almost
1 28 0.9994624257087708 334 1203 382 1231 two
1 28 0.9980080723762512 386 1203 452 1231 times
1 28 0.9999961853027344 458 1203 539 1231 farther
1 28 0.9982605576515198 542 1203 608 1238 away
1 28 0.9994389414787292 608 1199 670 1233 from
1 28 0.9956340193748474 671 1201 702 1231 it.
1 28 0.9999423027038574 709 1201 746 1231 As
1 28 0.9998302459716797 751 1208 785 1228 we
1 29 0.9983238577842712 113 1238 159 1263 can
1 29 0.9953987002372742 161 1235 203 1263 see
1 29 0.999930739402771 203 1233 234 1265 in
1 29 0.9996715784072876 235 1233 326 1267 Figures
1 29 0.9994712471961975 326 1233 348 1265 8
1 29 0.9979998469352722 347 1231 398 1265 and
1 29 0.9995183944702148 398 1233 428 1265 9,
1 29 0.9992893934249878 428 1231 476 1267 the
1 29 0.9146515727043152 474 1231 594 1265 coefficient
1 29 0.9785447120666504 596 1233 689 1267 changes
1 29 0.9995718598365784 691 1231 785 1265 induced
1 30 0.9979692101478577 111 1263 146 1297 in
1 30 0.9974811673164368 145 1263 285 1297 Kepler-296e
1 30 0.9998762607574463 287 1260 339 1295 due
1 30 0.9997000694274902 339 1265 371 1292 to
1 30 0.9999604225158691 374 1263 416 1292 the
1 30 0.9942613840103149 419 1263 529 1297 geometry
1 30 0.9926389455795288 531 1263 563 1295 of
1 30 0.9997949004173279 565 1263 608 1292 the
1 30 0.9988952875137329 612 1260 692 1295 transit
1 30 0.9864316582679749 694 1267 739 1295 are
1 30 0.9908459782600403 743 1270 785 1292 not
1 31 0.9222901463508606 111 1295 218 1329 expected
1 31 0.9999932050704956 221 1295 251 1324 to
1 31 0.9960483908653259 255 1295 287 1324 be
1 31 0.9995918869972229 287 1295 347 1329 very
1 31 0.8640498518943787 348 1295 445 1322 different
1 31 0.8981876373291016 449 1290 508 1324 from
1 31 0.9999043941497803 512 1295 576 1322 those
1 31 0.9597671627998352 579 1292 608 1324 of
1 31 0.9730928540229797 610 1295 752 1329 Kepler-296f,
1 31 0.7644118070602417 754 1299 786 1327 so
1 32 0.9999653100967407 113 1324 159 1356 the
1 32 0.9874950051307678 159 1324 271 1359 geometry
1 32 0.9656257033348083 272 1324 303 1354 of
1 32 0.9996931552886963 305 1324 348 1354 the
1 32 0.9993488192558289 350 1324 436 1359 system
1 32 0.9919831156730652 439 1327 521 1354 cannot
1 32 0.9992664456367493 524 1324 612 1359 explain
1 32 0.9998533725738525 615 1324 659 1354 the
1 32 0.9975735545158386 662 1322 786 1356 differences
1 33 0.6807748079299927 111 1359 150 1386 on
1 33 0.9978076815605164 148 1356 192 1384 the
1 33 0.8832792639732361 192 1356 293 1384 observed
1 33 0.685161292552948 295 1352 376 1386 LDCs.
1 33 0.974704384803772 376 1354 473 1388 Activity
1 33 0.9954448938369751 473 1354 549 1388 could,
1 33 0.9998292922973633 547 1354 578 1386 in
1 33 0.9818441271781921 578 1356 688 1391 principle,
1 33 0.9997649788856506 691 1359 783 1386 produce
1 34 0.9950746893882751 114 1388 232 1416 significant
1 34 0.9982309937477112 240 1386 313 1413 biases
1 34 0.9996365308761597 316 1388 353 1416 on
1 34 0.9999769926071167 356 1384 400 1413 the
1 34 0.7086781859397888 405 1381 478 1416 LDCS
1 34 0.999968409538269 482 1384 576 1418 through
1 34 0.9978861212730408 583 1384 715 1416 unnoculted
1 34 0.9991304278373718 718 1386 786 1420 spots
1 35 0.9386492371559143 114 1413 247 1448 (Csizmadia
1 35 0.999484658241272 247 1416 277 1445 et
1 35 0.9939006567001343 277 1416 311 1445 al.
1 35 0.5185526609420776 314 1413 390 1450 2013),
1 35 0.9754181504249573 394 1416 437 1445 but
1 35 0.96303790807724 439 1413 466 1445 it
1 35 0.952023446559906 465 1413 539 1448 seems
1 35 0.9113423228263855 541 1413 634 1448 unlikely
1 35 0.9998506307601929 638 1416 692 1443 that
1 35 0.99986732006073 692 1413 783 1448 activity
1 36 0.9929322004318237 114 1448 205 1475 affected
1 36 0.985122561454773 208 1445 264 1482 only
1 36 0.9988707900047302 264 1450 313 1475 one
1 36 0.9941242337226868 313 1445 345 1475 of
1 36 0.9998997449874878 344 1445 387 1475 the
1 36 0.9998502731323242 389 1448 492 1475 observed
1 36 0.9907234311103821 497 1448 592 1475 transits.
1 36 0.9940610527992249 597 1448 692 1475 Because
1 36 0.6851857900619507 696 1445 783 1480 Kepler-
1 37 0.9976580142974854 113 1477 159 1505 296
1 37 0.9985404014587402 158 1475 185 1507 is
1 37 0.9990280866622925 185 1477 263 1505 known
1 37 0.9994021654129028 264 1477 295 1505 to
1 37 0.9993247985839844 295 1475 329 1505 be
1 37 0.9994169473648071 327 1477 352 1507 a
1 37 0.999707043170929 348 1475 411 1509 tight
1 37 0.9865239858627319 410 1475 491 1509 binary
1 37 0.9506242871284485 492 1475 599 1509 (Lissauer
1 37 0.999160647392273 599 1475 629 1507 et
1 37 0.9954196214675903 629 1475 662 1505 al.
1 37 0.9998506307601929 663 1475 738 1509 2014),
1 37 0.9992517828941345 739 1480 785 1507 one
1 38 0.9666268229484558 113 1507 185 1541 might
1 38 0.9997624754905701 187 1507 221 1537 be
1 38 0.9774636626243591 221 1507 319 1541 tempted
1 38 0.9998090863227844 321 1507 353 1537 to
1 38 0.9999468326568604 352 1505 419 1539 think
1 38 0.9997374415397644 419 1505 474 1539 that
1 38 0.9293779134750366 476 1507 617 1541 Kepler-296e
1 38 0.9116262793540955 615 1507 697 1541 maybe
1 38 0.9996484518051147 697 1507 741 1537 did
1 38 0.9999946355819702 741 1509 783 1537 not
1 39 0.9924271106719971 113 1539 176 1566 orbit
1 39 0.9998486042022705 177 1537 221 1566 the
1 39 0.8302096128463745 222 1539 287 1566 same
1 39 0.9997459053993225 287 1539 339 1566 star
1 39 0.9996053576469421 339 1541 373 1569 as
1 39 0.8973726630210876 374 1537 512 1571 Kepler-296f
1 39 0.998977541923523 510 1539 544 1566 as
1 39 0.9738527536392212 544 1539 634 1566 claimed
1 39 0.9999406337738037 639 1539 675 1573 by
1 39 0.9996137022972107 676 1534 755 1569 Torres
1 39 0.9997815489768982 755 1539 785 1566 et
1 40 0.9839152097702026 109 1569 148 1598 al.
1 40 0.9658606648445129 155 1566 239 1605 (2015),
1 40 0.9997377991676331 242 1569 287 1596 but
1 40 0.9998034834861755 290 1569 327 1596 its
1 40 0.8800746202468872 329 1569 463 1601 companion.
1 40 0.9993100166320801 470 1566 576 1601 However,
1 40 0.7034305334091187 584 1569 639 1596 both
1 40 0.9810426235198975 644 1566 676 1596 of
1 40 0.9999911785125732 678 1569 722 1596 the
1 40 0.9998354911804199 725 1569 785 1596 stars
1 41 0.9998680353164673 113 1598 145 1628 in
1 41 0.9930384755134583 143 1598 187 1628 the
1 41 0.9814857840538025 185 1598 271 1633 system
1 41 0.9999145269393921 271 1598 329 1626 have
1 41 0.9921565055847168 329 1598 426 1633 actually
1 41 0.99064040184021 426 1598 482 1633 very
1 41 0.9995185136795044 481 1596 565 1630 similar
1 41 0.9996381998062134 566 1598 660 1633 spectral
1 41 0.9976763129234314 662 1598 730 1633 types
1 41 0.9932889342308044 728 1598 785 1633 and,
1 42 0.9983581900596619 113 1628 177 1662 thus,
1 42 0.9993253946304321 179 1630 235 1665 very
1 42 0.9843800067901611 239 1630 321 1658 similar
1 42 0.9002425670623779 327 1628 405 1662 LDCS,
1 42 0.9993374943733215 408 1626 482 1660 which
1 42 0.9969789981842041 486 1628 571 1662 implies
1 42 0.9994059801101685 576 1630 629 1658 that
1 42 0.995786726474762 634 1628 676 1658 the
1 42 0.9741544723510742 681 1630 783 1658 observed
1 43 0.6920942068099976 114 1660 185 1688 LDCS
1 43 0.9997895359992981 187 1660 229 1690 are
1 43 0.9993390440940857 230 1658 326 1692 actually
1 43 0.998812198638916 327 1660 386 1694 very
1 43 0.9866851568222046 387 1660 484 1688 different
1 43 0.9851502776145935 487 1658 604 1692 compared
1 43 0.9999682903289795 605 1660 636 1690 to
1 43 0.9973010420799255 638 1656 692 1690 both
1 43 0.9987741112709045 692 1658 757 1692 stars
1 43 0.9999732971191406 755 1658 786 1690 in
1 44 0.9999852180480957 113 1690 158 1717 the
1 44 0.8543703556060791 161 1692 248 1719 system.
1 44 0.9993467926979065 255 1688 295 1717 An
1 44 0.9693775177001953 298 1688 394 1722 analysis
1 44 0.9944450259208679 395 1688 428 1717 of
1 44 0.9998233914375305 428 1690 494 1717 other
1 44 0.7660664916038513 497 1688 626 1719 alternative
1 44 0.9875190258026123 628 1688 757 1722 hypotheses
1 44 0.9998212456703186 759 1690 786 1719 is
1 45 0.9998738765716553 113 1722 158 1749 out
1 45 0.9993799924850464 161 1719 192 1749 of
1 45 0.9998297691345215 193 1719 237 1749 the
1 45 0.9990252256393433 237 1722 310 1756 scope
1 45 0.9721436500549316 310 1719 342 1751 of
1 45 0.9925000071525574 344 1717 395 1751 this
1 45 0.9998735189437866 395 1719 465 1754 work,
1 45 0.9990178346633911 466 1717 516 1751 but
1 45 0.9996278285980225 516 1724 555 1751 we
1 45 0.9999393224716187 558 1722 615 1749 note
1 45 0.9999171495437622 617 1717 675 1751 that
1 45 0.9984859824180603 676 1717 743 1751 these
1 45 0.9801554083824158 744 1726 786 1749 are
1 46 0.9999891519546509 113 1749 156 1779 the
1 46 0.993442177772522 155 1747 214 1781 kind
1 46 0.9987373948097229 213 1749 243 1781 of
1 46 0.9533281326293945 242 1749 340 1783 analyses
1 46 0.9997417330741882 340 1747 397 1781 that
1 46 0.9996302127838135 395 1754 442 1779 can
1 46 0.9975034594535828 442 1749 476 1779 be
1 46 0.9946048855781555 476 1749 596 1783 performed
1 46 0.9623880386352539 597 1747 659 1781 from
1 46 0.9465615153312683 657 1749 783 1783 measuring,
1 47 0.9157769083976746 113 1781 239 1815 comparing
1 47 0.9603355526924133 239 1779 290 1815 and
1 47 0.9126217365264893 293 1781 432 1815 interpreting
1 47 0.5424572825431824 437 1781 505 1809 LDCS
1 47 0.9796743988990784 508 1779 570 1813 from
1 47 0.9996026158332825 573 1781 654 1809 transit
1 47 0.8508715033531189 659 1781 785 1815 lightcurves
1 48 0.9999258518218994 111 1847 135 1877 4
1 48 0.9969424605369568 158 1845 229 1879 THE
1 48 0.9979763627052307 230 1845 356 1879 EFFECT
1 48 0.9674743413925171 360 1847 407 1879 OF
1 48 0.9723187685012817 410 1847 508 1875 USING
1 48 0.8458114266395569 515 1847 613 1875 FIXED
1 48 0.9988786578178406 617 1845 704 1879 LDCS
1 48 0.9340735077857971 705 1847 746 1877 IN
1 49 0.9999935626983643 164 1932 195 1962 In
1 49 0.999920129776001 198 1932 242 1962 the
1 49 0.9879135489463806 242 1934 298 1968 past
1 49 0.9945911765098572 300 1932 392 1966 section,
1 49 0.9976279139518738 395 1936 432 1964 we
1 49 0.9985055923461914 436 1934 521 1959 showed
1 49 0.9994356036186218 524 1930 587 1964 that,
1 49 0.9998657703399658 591 1939 620 1959 as
1 49 0.9999736547470093 621 1930 675 1964 first
1 49 0.9963248372077942 676 1932 749 1966 noted
1 49 0.9999215602874756 751 1934 783 1966 by
1 50 0.9999417066574097 114 1964 216 1991 Howarth
1 50 0.99847811460495 219 1962 303 1996 (2011),
1 50 0.6136929988861084 305 1964 377 1991 LDCS
1 50 0.8277860283851624 379 1964 489 1991 extracted
1 50 0.9991922974586487 491 1959 552 1994 from
1 50 0.9995521903038025 554 1964 594 1991 fits
1 50 0.9958279728889465 596 1964 628 1991 to
1 50 0.9992287158966064 626 1962 730 1996 intensity
1 50 0.9392180442810059 731 1964 786 1998 pro-
1 51 0.9995487332344055 114 1994 164 2021 files
1 51 0.9799222946166992 164 1991 195 2021 of
1 51 0.9999666213989258 197 1994 271 2021 stellar
1 51 0.9962420463562012 272 1994 347 2021 model
1 51 0.9971097111701965 348 1994 502 2028 atmospheres,
1 51 0.31423187255859375 505 1991 555 2028 (u1,
1 51 0.4499817192554474 549 1994 602 2028 22);
1 51 0.9997866749763489 604 1996 646 2023 are
1 51 0.9999673366546631 646 1996 691 2023 not
1 51 0.999761164188385 694 1996 783 2023 directly
1 52 0.9689455032348633 113 2023 248 2058 comparable
1 52 0.9999876022338867 253 2023 285 2053 to
1 52 0.999974250793457 289 2023 332 2053 the
1 52 0.8398007154464722 337 2021 411 2055 LDCS
1 52 0.9869436025619507 413 2023 515 2051 obtained
1 52 0.68403559923172 523 2023 581 2051 from
1 52 0.9996991157531738 586 2023 667 2051 transit
1 52 0.6998313069343567 673 2023 785 2058 photome-
1 53 0.9976614713668823 113 2053 161 2090 try,
1 53 0.2547575533390045 159 2048 263 2092 (u4,0).
1 53 0.9996387958526611 263 2051 323 2085 This
1 53 0.9948674440383911 321 2053 348 2085 is
1 53 0.8877447247505188 348 2055 395 2083 due
1 53 0.9998984336853027 397 2055 429 2085 to
1 53 0.99870765209198 429 2055 473 2083 the
1 53 0.9992668032646179 471 2051 524 2085 fact
1 53 0.9999810457229614 524 2055 578 2083 that
1 53 0.999970555305481 579 2055 623 2083 the
1 53 0.9999082088470459 623 2055 671 2083 two
1 53 0.9948899745941162 671 2053 783 2087 optimiza-
1 54 0.9996719360351562 111 2083 166 2117 tion
1 54 0.9996218681335449 167 2083 295 2117 procedures
1 54 0.9965094923973083 295 2087 339 2115 are
1 54 0.9665209054946899 337 2080 482 2122 significantly
1 54 0.9453822374343872 482 2085 581 2112 different
1 54 0.7945528030395508 584 2085 642 2112 from
1 54 0.9999479055404663 644 2087 691 2115 one
1 54 0.999652624130249 692 2085 783 2112 another
1 55 0.9976633787155151 111 2115 167 2151 and,
1 55 0.9994669556617737 172 2115 235 2149 thus,
1 55 0.9992247819900513 235 2115 261 2149 a
1 55 0.9293573498725891 260 2112 373 2153 geometry
1 55 0.887538492679596 374 2115 499 2149 dependent
1 55 0.9880707263946533 502 2119 604 2147 mapping
1 55 0.9730642437934875 607 2115 675 2151 using
1 55 0.8427902460098267 678 2119 785 2147 synthetic
1 56 0.9420343637466431 113 2144 242 2179 lightcurves
