block line confidence X1 Y1 X2 Y2 token
2 5 0.9993178844451904 898 360 961 395 Gute
2 5 0.9997735619544983 964 363 1078 390 Nachricht
2 5 0.9934751391410828 1083 363 1148 390 Bibel
2 5 0.9692939519882202 1151 360 1232 397 (1997)
2 5 0.9987484216690063 1235 363 1276 392 for
2 5 0.9999102354049683 1276 363 1311 392 its
2 5 0.9999605417251587 1314 365 1403 390 modern
2 5 0.997413694858551 1410 363 1500 390 vocabu-
2 6 0.9970467686653137 898 395 954 431 lary,
2 6 0.9913209080696106 957 395 1007 429 and
2 6 0.7667074203491211 1014 399 1124 427 generated
2 6 0.9369339942932129 1130 397 1219 431 parallel
2 6 0.9918467998504639 1224 397 1277 424 data
2 6 0.9784935712814331 1282 397 1342 424 from
2 6 0.9999604225158691 1347 395 1403 429 four
2 6 0.9956167936325073 1405 397 1503 431 excerpts
2 7 0.9998168349266052 898 429 931 459 of
2 7 0.9995760321617126 933 429 973 459 the
2 7 0.9928955435752869 977 427 1030 461 Old
2 7 0.9970297813415527 1030 427 1082 461 and
2 7 0.9956225752830505 1083 427 1145 461 New
2 7 0.9720063209533691 1148 429 1274 463 Testament,
2 7 0.999883770942688 1280 427 1348 461 while
2 7 0.702817976474762 1353 429 1500 463 acknowledg-
2 8 0.9590051770210266 898 461 943 497 ing
2 8 0.9999608993530273 943 463 999 491 their
2 8 0.9988909363746643 1004 465 1114 493 particular
2 8 0.6407844424247742 1116 461 1175 497 style
2 8 0.999646782875061 1177 463 1222 491 and
2 8 0.9531774520874023 1225 463 1356 495 vocabulary.
2 8 0.9999051094055176 1361 459 1416 493 The
2 8 0.9882644414901733 1418 463 1500 491 follow-
2 9 0.9982909560203552 898 493 943 532 ing
2 9 0.9996274709701538 943 497 1041 532 excerpts
2 9 0.971758246421814 1045 500 1106 525 were
2 9 0.8746605515480042 1109 495 1201 529 aligned:
2 9 0.9995182752609253 1209 491 1261 527 Use
2 9 0.9994415640830994 1264 495 1342 529 Vatter,
2 9 0.989055871963501 1343 495 1372 525 D
2 9 0.9717755913734436 1377 495 1500 523 Wienachts-
2 10 0.507361650466919 901 532 1001 559 gschicht,
2 10 0.9999260902404785 1011 529 1062 557 Der
2 10 0.7073198556900024 1067 529 1201 561 barmhàrzig
2 10 0.9995185136795044 1206 527 1355 559 Samaritaner
2 10 0.9999159574508667 1356 525 1408 559 and
2 10 0.699902355670929 1411 527 1440 559 D.
2 10 0.9676473140716553 1444 525 1505 559 Walt
2 11 0.9997276663780212 898 653 972 687 Swiss
2 11 0.994657576084137 978 657 1070 682 German
2 11 0.609613835811615 1078 655 1211 687 (Samardzic
2 11 0.9999474287033081 1216 655 1246 685 et
2 11 0.8096275925636292 1248 653 1292 689 al.,
2 11 0.9995760321617126 1297 655 1376 689 2016),
2 11 0.982384204864502 1384 655 1502 689 consisting
2 12 0.9743608832359314 896 685 936 721 of
2 12 0.9711316227912903 931 689 1087 721 transcriptions
2 12 0.9965634942054749 1088 687 1122 717 of
2 12 0.9202199578285217 1117 687 1266 719 interviewees
2 12 0.9973581433296204 1267 689 1371 724 speaking
2 12 0.9999161958694458 1374 689 1444 717 Swiss
2 12 0.9996912479400635 1447 689 1502 717 Ger-
2 13 0.9788923263549805 899 726 961 753 man,
2 13 0.9997000694274902 964 719 1024 753 with
2 13 0.9989829659461975 1024 724 1048 753 a
2 13 0.9879371523857117 1049 721 1177 756 word-align
2 13 0.998814582824707 1180 719 1311 751 normalized
2 13 0.9981902241706848 1318 724 1403 749 version
2 13 0.999935507774353 1406 719 1437 751 in
2 13 0.9998931884765625 1440 719 1503 756 High
2 14 0.6828265190124512 899 751 1014 785 German.8
2 14 0.9999871253967285 1014 751 1067 788 The
2 14 0.9875357747077942 1069 756 1187 783 interviews
2 14 0.7554613351821899 1190 756 1264 783 record
2 14 0.9939846396446228 1269 756 1381 783 memories
2 14 0.9999982118606567 1384 753 1416 785 of
2 14 0.9815861582756042 1414 753 1503 788 WWII,
2 15 0.9497875571250916 898 785 948 820 and
2 15 0.9999289512634277 948 788 982 817 all
2 15 0.9994081258773804 983 792 1048 817 areas
2 15 0.999800980091095 1048 788 1082 817 of
2 15 0.9664839506149292 1082 790 1217 815 Switzerland
2 15 0.9984887838363647 1221 792 1263 820 are
2 15 0.9393056631088257 1264 790 1403 822 represented.
2 15 0.9999761581420898 1410 788 1440 820 In
2 15 0.9996685981750488 1444 790 1502 817 most
2 16 0.9924899935722351 899 826 970 854 cases,
2 16 0.9999747276306152 977 822 1017 851 the
2 16 0.98381108045578 1024 824 1180 849 normalization
2 16 0.999944806098938 1187 822 1287 856 provides
2 16 0.9999700784683228 1293 822 1334 851 the
2 16 0.9941033720970154 1339 822 1502 856 corresponding
2 17 0.9998973608016968 899 854 962 888 High
2 17 0.997938334941864 967 856 1059 881 German
2 17 0.998710036277771 1066 856 1129 883 word
2 17 0.9997571110725403 1130 856 1164 886 or
2 17 0.9991785883903503 1166 856 1238 890 group
2 17 0.999995231628418 1242 851 1277 886 of
2 17 0.9986750483512878 1276 854 1355 888 words,
2 17 0.9888870120048523 1361 854 1403 883 but
2 17 0.9999078512191772 1405 854 1437 886 in
2 17 0.999907374382019 1437 851 1503 886 other
2 18 0.9958871006965637 899 890 965 918 cases
2 18 0.9985272884368896 965 886 991 918 it
2 18 0.9985039234161377 990 886 1017 918 is
2 18 0.997312068939209 1017 888 1088 915 Swiss
2 18 0.9018964171409607 1091 888 1185 915 German
2 18 0.9997289776802063 1187 883 1245 918 with
2 18 0.9982916712760925 1243 890 1267 920 a
2 18 0.9998582601547241 1267 886 1413 918 standardized
2 18 0.9989809393882751 1414 888 1502 922 orthog-
2 19 0.9992356300354004 899 922 969 957 raphy
2 19 0.9997853636741638 972 922 1059 950 devised
2 19 0.9983078241348267 1061 920 1099 957 by
2 19 0.9999898672103882 1099 920 1140 950 the
2 19 0.9933145642280579 1143 925 1269 950 annotators.
2 19 0.9996936321258545 1279 920 1353 957 Using
2 19 0.9996768236160278 1351 922 1376 954 a
2 19 0.9934902191162109 1374 920 1502 954 vocabulary
2 20 0.9999521970748901 899 952 935 986 of
2 20 0.9993560910224915 931 952 993 989 High
2 20 0.9683029651641846 996 954 1096 982 German,
2 20 0.9998633861541748 1099 957 1141 984 we
2 20 0.7832184433937073 1143 954 1227 982 filtered
2 20 0.9945582151412964 1229 957 1272 984 out
2 20 0.9998446702957153 1274 952 1309 986 all
2 20 0.9994862079620361 1311 957 1423 984 sentences
2 20 0.9997261166572571 1426 954 1502 982 whose
2 21 0.9446732997894287 901 989 1069 1014 normalizations
2 21 0.9889659285545349 1077 989 1177 1014 included
2 21 0.9977642297744751 1185 989 1258 1016 words
2 21 0.5055740475654602 1264 989 1350 1016 outside
2 21 0.999943733215332 1355 984 1405 1018 this
2 21 0.9954479336738586 1410 989 1502 1016 vocabu-
2 22 0.9998133778572083 898 1021 954 1055 lary.
2 22 0.9994743466377258 967 1018 999 1050 In
2 22 0.9996507167816162 999 1018 1067 1053 other
2 22 0.9995130300521851 1070 1023 1148 1050 words,
2 22 0.999824583530426 1154 1023 1195 1050 we
2 22 0.9970026612281799 1198 1018 1253 1055 kept
2 22 0.9999688863754272 1256 1021 1313 1055 only
2 22 0.9725050926208496 1316 1021 1376 1055 truly
2 22 0.9981495141983032 1381 1018 1442 1055 High
2 22 0.9994813799858093 1445 1018 1503 1053 Ger-
2 23 0.998050332069397 899 1057 954 1084 man
2 23 0.9593327641487122 959 1057 1075 1084 sentences,
2 23 0.9995418787002563 1080 1053 1151 1089 along
2 23 0.9988099336624146 1151 1050 1211 1084 with
2 23 0.9997403025627136 1211 1050 1274 1084 their
2 23 0.999967098236084 1274 1053 1366 1087 original
2 23 0.999319314956665 1371 1055 1442 1082 Swiss
2 23 0.9989560842514038 1445 1050 1503 1084 Ger-
2 24 0.9965873956680298 899 1091 954 1119 man
2 24 0.9895328283309937 952 1089 1104 1123 counterparts,
2 24 0.9890796542167664 1106 1091 1206 1119 resulting
2 24 0.9987635612487793 1209 1087 1238 1119 in
2 24 0.9995817542076111 1238 1089 1306 1116 about
2 24 0.9484720230102539 1308 1089 1389 1116 45,000
2 24 0.9995855689048767 1390 1087 1502 1114 GSW/DE
2 25 0.997479259967804 901 1217 986 1244 parallel
2 25 0.9988998174667358 991 1217 1103 1242 resources
2 25 0.9992333650588989 1104 1217 1146 1244 are
2 25 0.995810866355896 1148 1215 1300 1247 vocabularies,
2 25 0.9944455027580261 1305 1215 1345 1244 i.e.
2 25 0.8156091570854187 1347 1210 1402 1244 lists
2 25 0.9992969036102295 1402 1212 1435 1242 of
2 25 0.9347087144851685 1435 1215 1502 1242 GSW
2 26 0.9992628693580627 901 1247 972 1274 words
2 26 0.9996191263198853 977 1244 1035 1279 with
2 26 0.9917763471603394 1038 1247 1096 1274 their
2 26 0.9982470273971558 1101 1247 1145 1276 DE
2 26 0.9470859169960022 1148 1249 1276 1274 translation.
2 26 0.9756522178649902 1292 1247 1332 1276 As
2 26 0.9984617233276367 1334 1244 1398 1279 such,
2 26 0.9996309280395508 1403 1244 1460 1281 they
2 26 0.9989134073257446 1461 1249 1502 1276 are
2 27 0.9650710821151733 901 1281 972 1308 useful
2 27 0.9999974966049194 975 1276 1019 1313 for
2 27 0.9967213273048401 1020 1281 1112 1315 training
2 27 0.9997989535331726 1116 1285 1162 1311 our
2 27 0.9991099238395691 1164 1281 1263 1308 research
2 27 0.7091220021247864 1267 1281 1368 1315 systems,
2 27 0.9965799450874329 1372 1281 1414 1311 but
2 27 0.9996469020843506 1418 1283 1461 1311 not
2 27 0.9999885559082031 1461 1276 1505 1313 for
2 28 0.8353406190872192 899 1313 980 1349 testing
2 28 0.9977612495422363 985 1315 1051 1343 them.
2 28 0.9997255206108093 1067 1311 1120 1345 The
2 28 0.9722543954849243 1122 1311 1177 1345 first
2 28 0.9985966086387634 1179 1317 1225 1343 one
2 28 0.996232807636261 1229 1313 1258 1345 is
2 28 0.9986422657966614 1259 1311 1330 1345 based
2 28 0.9997476935386658 1334 1317 1371 1345 on
2 28 0.9997811913490295 1372 1311 1426 1345 Hoi
2 28 0.4964871406555176 1427 1315 1502 1343 Zime,
2 29 0.9994557499885559 896 1347 922 1379 a
2 29 0.9889312982559204 920 1347 1006 1375 manual
2 29 0.9999370574951172 1009 1345 1043 1375 of
2 29 0.9910600781440735 1043 1347 1122 1375 Zurich
2 29 0.9999548196792603 1125 1347 1195 1375 Swiss
2 29 0.7143222093582153 1198 1347 1292 1375 German
2 29 0.9775292873382568 1297 1347 1397 1375 intended
2 29 0.9997580647468567 1398 1343 1442 1379 for
2 29 0.9996554851531982 1442 1345 1503 1381 High
2 30 0.9689316153526306 901 1379 993 1407 German
2 30 0.9996767044067383 998 1379 1103 1413 speakers.
2 30 0.9999929666519165 1104 1377 1158 1411 The
2 30 0.9991655349731445 1156 1377 1211 1411 data
2 30 0.999369204044342 1209 1384 1259 1409 was
2 30 0.9991914629936218 1261 1379 1361 1407 obtained
2 30 0.9996390342712402 1361 1377 1398 1416 by
2 30 0.9987117052078247 1398 1379 1502 1413 scanning
2 31 0.9999879598617554 899 1413 940 1443 the
2 31 0.9999392032623291 943 1413 1027 1448 printed
2 31 0.997734785079956 1033 1416 1124 1443 version,
2 31 0.8616987466812134 1132 1413 1261 1448 performing
2 31 0.8062387704849243 1264 1409 1339 1443 OCR9
2 31 0.9945822358131409 1342 1409 1392 1445 and
2 31 0.9551729559898376 1392 1413 1502 1448 manually
2 32 0.8482794165611267 898 1443 998 1484 aligning
2 32 0.9997761845588684 998 1443 1041 1480 the
2 32 0.9961870312690735 1043 1448 1117 1475 result.
2 32 0.9997294545173645 1130 1445 1237 1480 Although
2 32 0.9999414682388306 1240 1443 1284 1480 the
2 32 0.9975007176399231 1285 1448 1345 1475 book
2 32 0.8993149995803833 1350 1448 1447 1475 contains
2 32 0.9997071623802185 1452 1448 1502 1475 also
2 33 0.9999140501022339 899 1480 988 1514 parallel
2 33 0.982210636138916 991 1480 1112 1514 sentences,
2 33 0.9999659061431885 1117 1480 1174 1514 only
2 33 0.9999673366546631 1177 1480 1217 1509 the
2 33 0.9732677340507507 1222 1480 1326 1514 bilingual
2 33 0.9882312417030334 1330 1480 1448 1514 dictionary
2 33 0.9350908994674683 1452 1482 1503 1509 was
2 34 0.9969949722290039 901 1514 957 1541 used
2 34 0.9988977909088135 957 1512 986 1544 in
2 34 0.9962790608406067 986 1516 1033 1541 our
2 34 0.9904987215995789 1033 1512 1106 1548 study,
2 34 0.9984760880470276 1108 1512 1209 1546 resulting
2 34 0.9998273849487305 1211 1512 1242 1544 in
2 34 0.99991774559021 1245 1514 1311 1541 1,527
2 34 0.9989035129547119 1314 1514 1385 1541 words
2 34 0.9997711777687073 1387 1509 1444 1544 with
2 34 0.9998242259025574 1444 1509 1503 1544 their
2 35 0.9380431771278381 899 1544 1040 1576 translations.
2 35 0.9998869895935059 1045 1544 1074 1576 A
2 35 0.9895750880241394 1075 1546 1158 1573 similar
2 35 0.9974791407585144 1161 1546 1279 1580 dictionary
2 35 0.9975851774215698 1280 1546 1321 1576 for
2 35 0.992222249507904 1322 1546 1416 1573 Bernese
2 35 0.9938507080078125 1419 1544 1502 1578 (GSW-
2 36 0.9993957281112671 898 1576 944 1612 BE
2 36 0.8995445966720581 943 1582 980 1610 VS.
2 36 0.9995167255401611 983 1578 1036 1612 DE)
2 36 0.998863697052002 1036 1582 1087 1610 was
2 36 0.9993346333503723 1090 1580 1159 1608 found
2 36 0.7674850821495056 1161 1576 1258 1610 onlinel0
2 36 0.999762237071991 1259 1580 1316 1608 with
2 36 0.9995716214179993 1321 1578 1387 1612 1,224
2 36 0.9998431205749512 1389 1580 1461 1608 words
2 36 0.9994682669639587 1463 1576 1505 1612 for
2 37 0.8873010277748108 899 1610 973 1644 which
2 37 0.9999436140060425 975 1619 1012 1640 we
2 37 0.9997637867927551 1014 1612 1108 1640 checked
2 37 0.9988001585006714 1109 1610 1159 1644 and
2 37 0.9677336812019348 1158 1612 1266 1640 corrected
2 37 0.9999915361404419 1267 1612 1308 1642 the
2 37 0.7922207117080688 1309 1612 1440 1646 alignments.
3 0 0.9995262622833252 142 518 209 552 Table
3 0 0.9994463324546814 214 520 242 550 1:
3 0 0.9998788833618164 269 520 381 548 GSW/DE
3 0 0.9996346235275269 387 520 474 555 parallel
3 0 0.9997099041938782 481 523 573 548 datasets
3 0 0.7930679321289062 579 520 704 555 partitioned
3 0 0.9999951124191284 707 516 751 552 for
3 0 0.9998087286949158 751 518 804 552 MT
3 1 0.9975478053092957 143 555 240 589 training,
3 1 0.9551704525947571 243 552 321 589 tuning
3 1 0.9997187256813049 323 555 371 582 and
3 1 0.9976563453674316 373 555 458 589 testing,
3 1 0.9999288320541382 463 555 518 582 with
3 1 0.9998513460159302 521 555 581 582 sizes
3 1 0.9997943043708801 583 552 613 584 in
3 1 0.9944222569465637 615 555 715 582 numbers
3 1 0.9999994039535522 717 552 752 587 of
3 1 0.9908953905105591 749 555 802 591 par-
3 2 0.9991697072982788 140 584 197 619 allel
3 2 0.9802323579788208 197 589 313 616 sentences.
3 2 0.9999804496765137 316 584 369 619 The
3 2 0.5656821131706238 371 589 466 616 lexicons
3 2 0.9979366064071655 468 587 523 621 (last
3 2 0.9998109936714172 523 589 571 616 two
3 2 0.9984135627746582 571 587 639 621 lines)
3 2 0.9998235106468201 641 591 701 616 were
3 2 0.9757189154624939 701 589 744 619 not
3 2 0.9976673126220703 744 589 801 616 used
4 0 0.9726143479347229 899 564 957 591 wird
4 0 0.996315062046051 959 566 1067 593 erschaffe.
5 0 0.9999845027923584 142 621 182 650 for
5 0 0.9988892674446106 182 621 269 655 testing,
5 0 0.6484327912330627 269 619 319 653 and
5 0 0.9997352957725525 323 621 369 653 183
5 0 0.9882413744926453 371 621 484 648 additional
5 0 0.9874283671379089 489 621 547 648 lines
5 0 0.9921644926071167 550 621 608 648 from
5 0 0.8480221629142761 612 619 801 650 GSW_BE_Novel
5 0 0.9759507179260254 844 621 1048 653 GSW-Archimob.
5 0 0.9998113512992859 1057 623 1174 650 Archimob
5 0 0.997021496295929 1179 621 1208 653 is
5 0 0.9961320161819458 1208 625 1234 655 a
5 0 0.9988211989402771 1235 628 1314 655 corpus
5 0 0.9996059536933899 1319 621 1355 655 of
5 0 0.9387195110321045 1356 621 1503 653 standardized
6 0 0.9950246214866638 140 655 184 685 are
6 0 0.9983475208282471 182 653 239 689 kept
6 0 0.9994650483131409 234 653 300 689 apart
6 0 0.8780998587608337 300 653 339 682 for
6 0 0.885778546333313 340 655 410 682 future
6 0 0.6749467253684998 411 653 497 687 testing.
7 0 0.999872088432312 198 737 281 765 written
7 0 0.9997847676277161 284 740 392 767 originally
7 0 0.9999047517776489 394 735 423 767 in
7 0 0.9983749389648438 423 737 489 765 GSW
7 0 0.9998177886009216 489 737 536 765 and
7 0 0.9999724626541138 536 737 587 765 then
7 0 0.998309850692749 589 737 702 765 translated
7 0 0.9709035754203796 699 733 752 769 into
7 0 0.9999262094497681 751 733 801 767 DE.
7 1 0.9377033710479736 197 769 287 804 Among
7 1 0.999988317489624 292 769 332 799 the
7 1 0.9994138479232788 337 769 434 804 growing
7 1 0.9996607303619385 440 769 503 804 body
7 1 0.9998512268066406 507 769 539 799 of
7 1 0.9987325072288513 544 769 647 797 literature
7 1 0.9983853101730347 654 769 767 804 published
7 1 0.9998713731765747 772 767 801 799 in
7 2 0.999840259552002 198 804 268 831 Swiss
7 2 0.6652588844299316 271 801 373 836 German,
7 2 0.9513991475105286 374 806 416 833 we
7 2 0.9982602000236511 418 804 487 831 found
7 2 0.9965001344680786 489 801 545 838 only
7 2 0.9999011754989624 545 806 594 833 one
7 2 0.932380735874176 597 804 684 831 volume
7 2 0.6984700560569763 688 804 801 831 translated
7 3 0.9987439513206482 195 833 248 867 into
7 3 0.9806908369064331 251 836 313 872 High
7 3 0.568378746509552 319 838 411 865 German
7 3 0.7041550874710083 416 833 466 867 and
7 3 0.9982825517654419 470 838 573 863 available
7 3 0.9995571970939636 578 836 608 865 in
7 3 0.5025792717933655 612 838 726 863 electronic
7 3 0.9994605183601379 733 838 799 865 form:
7 4 0.9999492168426514 195 867 251 902 Der
7 4 0.9992375373840332 250 870 329 897 Goalie
7 4 0.9998965263366699 329 870 371 899 bin
7 4 0.999714195728302 371 870 400 904 ig
7 4 0.9353846311569214 398 867 440 904 (in
7 4 0.9970593452453613 440 870 536 904 English:
7 4 0.992241621017456 537 867 558 902 I
7 4 0.9967724680900574 554 872 597 899 am
7 4 0.9998675584793091 596 870 638 899 the
7 4 0.997958779335022 639 870 738 904 Keeper),
7 4 0.9994943141937256 738 867 801 902 writ-
7 5 0.99437016248703 197 904 239 931 ten
7 5 0.9941813349723816 235 902 266 934 in
7 5 0.9965313076972961 266 904 358 931 Bernese
7 5 0.9994078874588013 356 899 394 938 by
7 5 0.9999344348907471 394 904 461 931 Pedro
7 5 0.9998059868812561 461 899 524 934 Lenz
7 5 0.999664306640625 521 902 552 934 in
7 5 0.99988853931427 550 904 617 931 2010.
7 5 0.9999549388885498 618 899 671 934 The
7 5 0.998426079750061 670 902 713 931 DE
7 5 0.9903366565704346 712 904 799 931 transla-
7 6 0.9983370304107666 195 934 248 968 tion
7 6 0.9995904564857483 247 936 310 970 stays
7 6 0.993753969669342 308 936 371 963 close
7 6 0.9980676770210266 369 936 400 966 to
7 6 0.9961712956428528 398 936 439 966 the
7 6 0.9998001456260681 437 936 529 970 original
7 6 0.9924377799034119 533 936 641 963 GSW-BE
7 6 0.9994414448738098 641 938 694 966 text,
7 6 0.9994210004806519 696 936 799 963 therefore
7 7 0.884872317314148 197 968 361 1000 sentence-level
7 7 0.9577473402023315 366 973 479 1000 alignment
7 7 0.9994388222694397 484 973 534 1000 was
7 7 0.9982954859733582 537 970 718 1002 straightforward,
7 7 0.9991573095321655 723 970 799 998 result-
7 8 0.8448598980903625 195 1000 240 1039 ing
7 8 0.9999253749847412 240 1002 271 1032 in
7 8 0.9998118281364441 271 1000 339 1034 3,251
7 8 0.9999493360519409 344 1002 403 1037 pairs
7 8 0.9999674558639526 405 1002 439 1032 of
7 8 0.993553876876831 439 1005 550 1030 sentences
7 8 0.9997338652610779 552 1000 610 1034 with
7 8 0.9998656511306763 612 1000 694 1034 37,240
7 8 0.9993894100189209 697 1002 770 1030 words
7 8 0.9999520778656006 772 1002 801 1032 in
7 9 0.9963527917861938 198 1037 306 1064 GSW-BE
7 9 0.9988295435905457 310 1034 356 1066 and
7 9 0.9998708963394165 356 1037 436 1064 37,725
7 9 0.9998594522476196 439 1037 512 1064 words
7 9 0.999818742275238 512 1034 541 1066 in
7 9 0.9995831847190857 539 1032 592 1066 DE.
7 10 0.5911277532577515 145 1089 387 1121 65W-BE-Wikpedia
7 10 0.9998899698257446 395 1084 445 1119 and
7 10 0.6141912937164307 458 1087 712 1119 GSW-ZH-Wikipedia.
7 10 0.999988317489624 749 1084 802 1119 The
7 11 0.9964912533760071 198 1123 324 1148 Alemannic
7 11 0.9994553923606873 331 1123 418 1148 version
7 11 0.9999668598175049 423 1119 458 1153 of
7 11 0.6107085943222046 460 1121 587 1155 Wikipedia-
7 11 0.9996628761291504 597 1126 701 1153 appeared
7 11 0.9947841763496399 709 1121 801 1155 initially
7 12 0.9901931285858154 193 1155 258 1190 asa
7 12 0.9991003274917603 253 1155 371 1190 promising
7 12 0.9961168766021729 376 1158 455 1185 source
7 12 0.9998830556869507 457 1153 491 1183 of
7 12 0.9991939663887024 491 1155 549 1183 data.
7 12 0.9963374137878418 562 1153 673 1187 However,
7 12 0.756233811378479 675 1151 713 1187 its
7 12 0.9993072748184204 715 1155 799 1183 articles
7 13 0.9998263716697693 197 1222 263 1249 other
7 13 0.8958607316017151 268 1222 394 1247 Alemannic
7 13 0.9993440508842468 400 1222 489 1249 dialects
7 13 0.9998514652252197 495 1222 552 1249 such
7 13 0.999881386756897 557 1224 589 1251 as
7 13 0.9997504353523254 592 1219 697 1254 Alsatian,
7 13 0.9995710253715515 707 1222 799 1247 Badisch
7 14 0.9998003840446472 195 1251 245 1285 and
7 14 0.9511933922767639 248 1254 353 1281 Swabian.
7 14 0.9992353916168213 368 1254 407 1283 As
7 14 0.9989250302314758 410 1254 444 1283 its
7 14 0.9938402771949768 447 1256 586 1281 contributors
7 14 0.995212197303772 591 1260 629 1281 are
7 14 0.9408732652664185 634 1254 768 1288 encouraged
7 14 0.9994007349014282 772 1254 802 1285 to
7 15 0.999954342842102 197 1288 260 1315 write
7 15 0.9998881816864014 261 1285 290 1317 in
7 15 0.9963149428367615 290 1288 348 1315 their
7 15 0.9932928085327148 348 1292 403 1317 own
7 15 0.9841597676277161 405 1290 499 1317 dialects,
7 15 0.9996321201324463 502 1285 560 1322 only
7 15 0.9998058676719666 557 1288 581 1320 a
7 15 0.9872869253158569 578 1285 629 1320 few
7 15 0.9870233535766602 629 1288 713 1315 articles
7 15 0.9982642531394958 715 1290 757 1317 are
7 15 0.998744010925293 757 1288 801 1317 ho-
7 16 0.9974386692047119 197 1324 331 1356 mogeneous
7 16 0.7525056600570679 331 1320 377 1352 and
7 16 0.9996496438980103 376 1317 436 1352 have
7 16 0.9992526173591614 434 1322 468 1352 an
7 16 0.792414665222168 468 1320 558 1354 explicit
7 16 0.8831811547279358 560 1320 673 1347 indication
7 16 0.9998929500579834 675 1320 707 1349 of
7 16 0.999969482421875 705 1317 765 1352 their
7 16 0.9996253252029419 764 1320 801 1349 di-
7 17 0.9993287324905396 197 1352 263 1386 alect,
7 17 0.9989368319511414 264 1354 334 1388 using
7 17 0.9996446371078491 334 1356 368 1384 an
7 17 0.9997634291648865 371 1354 463 1381 Infobox
7 17 0.9949392080307007 466 1354 523 1381 with
