block para line word confidence X1 Y1 X2 Y2 token
3 1 1 7 96 796 827 846 850 and
3 1 1 8 96 858 827 929 850 three
3 1 1 9 96 941 828 996 850 unit
3 1 1 10 96 1009 827 1132 857 spacelike
3 1 1 11 93 1144 830 1242 850 vectors
3 1 1 12 23 1255 827 1292 857 f,.
3 1 1 13 96 1310 827 1364 850 The
3 1 2 1 96 287 867 356 890 clock
3 1 2 2 96 391 867 502 890 postulate
3 1 2 3 96 518 867 575 890 that
3 1 2 4 96 592 875 683 897 proper
3 1 2 5 96 699 868 761 890 time
3 1 2 6 96 777 868 797 890 is
3 1 2 7 96 813 867 945 890 measured
3 1 2 8 96 962 867 994 897 by
3 1 2 9 96 1010 867 1054 890 the
3 1 2 10 93 1070 875 1111 890 arc
3 1 2 11 95 1128 867 1214 897 length
3 1 2 12 96 1231 867 1305 897 along
3 1 2 13 96 1320 867 1364 890 the
3 1 3 1 96 287 907 402 930 observer
3 1 3 2 96 413 907 490 930 world
3 1 3 3 95 501 907 550 930 line
3 1 3 4 41 561 915 578 937 7
3 1 3 5 96 589 907 686 930 further
3 1 3 6 96 697 907 795 937 implies
3 1 3 7 96 806 915 821 930 a
3 1 3 8 96 832 907 962 930 canonical
3 1 3 9 96 973 907 1057 930 choice
3 1 3 10 96 1068 907 1095 930 of
3 1 3 11 96 1103 907 1147 930 the
3 1 3 12 96 1158 907 1268 930 timelike
3 1 3 13 96 1279 910 1364 930 vector
3 1 4 1 87 287 947 313 977 fo
3 1 4 2 95 332 955 359 970 as
3 1 4 3 96 377 947 421 970 the
3 1 4 4 96 439 950 543 977 tangent
3 1 4 5 93 562 950 647 970 vector
3 1 4 6 15 665 946 723 978 4(7)
3 1 4 7 96 743 950 770 970 to
3 1 4 8 96 788 947 832 970 the
3 1 4 9 96 850 947 965 970 observer
3 1 4 10 96 984 947 1060 970 world
3 1 4 11 94 1078 947 1134 970 line.
3 1 4 12 96 1169 947 1230 970 This
3 1 4 13 96 1248 947 1364 970 observer
3 1 5 1 96 287 987 399 1017 adapted
3 1 5 2 96 411 987 585 1010 orthonormal
3 1 5 3 96 597 987 676 1010 frame
3 1 5 4 96 688 988 708 1010 is
3 1 5 5 96 722 995 736 1010 a
3 1 5 6 96 749 988 896 1010 convenient
3 1 5 7 96 909 987 993 1010 choice
3 1 5 8 96 1006 987 1043 1010 for
3 1 5 9 95 1056 990 1122 1010 most
3 1 5 10 95 1135 990 1340 1010 measurements.
3 2 1 1 96 336 1027 357 1050 It
3 2 1 2 95 381 1027 467 1050 follows
3 2 1 3 96 482 1027 655 1057 immediately
3 2 1 4 96 669 1027 734 1050 from
3 2 1 5 95 748 1027 799 1050 this
3 2 1 6 96 814 1027 898 1050 model
3 2 1 7 96 913 1027 940 1050 of
3 2 1 8 96 952 1027 1110 1050 observables
3 2 1 9 96 1126 1027 1176 1050 and
3 2 1 10 96 1191 1027 1364 1050 observations
3 2 2 1 96 287 1068 342 1091 how
3 2 2 2 96 356 1068 399 1091 the
3 2 2 3 96 414 1071 612 1091 measurements
3 2 2 4 95 626 1068 653 1091 of
3 2 2 5 96 665 1068 709 1091 the
3 2 2 6 96 723 1076 792 1091 same
3 2 2 7 96 806 1068 952 1091 observable
3 2 2 8 96 966 1068 1040 1091 made
3 2 2 9 96 1055 1068 1087 1098 by
3 2 2 10 96 1101 1071 1150 1091 two
3 2 2 11 91 1165 1068 1305 1091 coincident
3 2 2 12 91 1321 1068 1363 1091 ob-
3 2 3 1 96 287 1116 388 1137 servers,
3 2 3 2 96 410 1108 493 1131 whose
3 2 3 3 96 512 1108 589 1131 world
3 2 3 4 90 608 1108 669 1131 lines
3 2 3 5 90 687 1116 704 1138 y
3 2 3 6 96 723 1108 774 1131 and
3 2 3 7 52 792 1107 816 1138 7
3 2 3 8 95 835 1111 901 1131 meet
3 2 3 9 95 921 1111 947 1131 at
3 2 3 10 95 967 1116 982 1131 a
3 2 3 11 95 1000 1116 1117 1131 common
3 2 3 12 95 1136 1109 1273 1138 spacetime
3 2 3 13 96 1292 1109 1363 1138 point
3 2 4 1 89 287 1156 303 1171 x
3 2 4 2 89 322 1159 343 1167 =
3 2 4 3 26 362 1146 419 1179 7(T)
3 2 4 4 94 440 1159 462 1167 =
3 2 4 5 9 482 1156 497 1178 7
3 2 4 6 9 499 1146 563 1179 (r’),
3 2 4 7 96 582 1151 649 1171 must
3 2 4 8 96 667 1148 698 1171 be
3 2 4 9 96 714 1148 855 1172 translated
3 2 4 10 96 872 1148 985 1171 between
3 2 4 11 96 1001 1148 1066 1171 their
3 2 4 12 96 1083 1148 1174 1171 frames
3 2 4 13 96 1190 1148 1217 1171 of
3 2 4 14 96 1231 1148 1362 1171 reference.
3 2 5 1 94 287 1188 309 1211 If
3 2 5 2 96 322 1188 387 1211 both
3 2 5 3 96 402 1188 518 1211 observer
3 2 5 4 90 534 1188 625 1211 frames
3 2 5 5 90 641 1188 658 1218 f
3 2 5 6 92 675 1188 725 1211 and
3 2 5 7 82 741 1187 765 1218 f’
3 2 5 8 93 782 1196 823 1211 are
3 2 5 9 92 839 1188 1076 1217 orthonormalized,
3 2 5 10 96 1094 1188 1138 1211 the
3 2 5 11 96 1153 1188 1283 1211 condition
3 2 6 1 96 287 1228 384 1258 implies
3 2 6 2 96 398 1228 455 1251 that
3 2 6 3 96 470 1228 531 1258 they
3 2 6 4 96 545 1236 587 1251 are
3 2 6 5 96 600 1228 696 1251 related
3 2 6 6 96 711 1228 743 1258 by
3 2 6 7 96 757 1236 772 1251 a
3 2 6 8 96 786 1228 891 1251 Lorentz
3 2 6 9 96 905 1228 1043 1251 transform
3 2 6 10 96 1056 1227 1084 1251 A.
3 2 6 11 96 1107 1228 1161 1251 The
3 2 6 12 96 1175 1236 1244 1252 same
3 2 6 13 96 1258 1228 1364 1251 Lorentz
3 2 7 1 96 286 1268 423 1291 transform
3 2 7 2 96 437 1271 503 1291 must
3 2 7 3 96 517 1268 579 1291 then
3 2 7 4 96 592 1268 624 1291 be
3 2 7 5 96 637 1268 738 1298 applied
3 2 7 6 96 751 1271 778 1291 to
3 2 7 7 96 792 1268 835 1291 the
3 2 7 8 96 848 1271 933 1291 tensor
3 2 7 9 96 947 1271 1113 1298 components
3 2 7 10 96 1126 1268 1258 1291 measured
3 2 7 11 95 1272 1268 1304 1298 by
3 2 7 12 96 1317 1276 1364 1291 one
3 2 8 1 96 287 1308 402 1331 observer
3 2 8 2 96 418 1309 444 1331 in
3 2 8 3 96 459 1308 531 1331 order
3 2 8 4 96 547 1311 574 1331 to
3 2 8 5 96 590 1308 679 1331 obtain
3 2 8 6 96 694 1308 738 1331 the
3 2 8 7 96 753 1311 839 1331 tensor
3 2 8 8 96 855 1311 1020 1338 components
3 2 8 9 95 1037 1308 1169 1331 measured
3 2 8 10 96 1185 1308 1217 1338 by
3 2 8 11 96 1232 1308 1276 1331 the
3 2 8 12 96 1292 1308 1364 1331 other
3 2 9 1 96 287 1348 410 1377 observer,
3 2 9 2 96 424 1349 497 1378 using
3 2 9 3 96 509 1348 552 1371 the
3 2 9 4 96 565 1348 688 1371 standard
3 2 9 5 96 701 1348 808 1371 formula
4 1 1 1 95 375 875 379 1211 " "
5 1 1 1 0 471 1426 542 1438 101...
5 1 1 2 92 676 1428 687 1438 a
5 1 1 3 93 797 1428 807 1438 a
5 1 1 4 89 868 1419 882 1446 d.
5 1 1 5 31 984 1419 999 1446 d,
5 1 1 6 0 1058 1428 1118 1438 (orien
5 1 2 1 30 448 1429 497 1452 Be
5 1 2 2 27 583 1434 605 1460 bg
5 1 2 3 56 620 1440 642 1448 =
5 1 2 4 24 654 1428 736 1460 My
5 1 2 5 32 781 1428 815 1452 A
5 1 2 6 48 851 1428 866 1459 A
5 1 2 7 0 923 1449 941 1452 yo
5 1 2 8 22 972 1428 1007 1452 AN
5 1 2 9 40 1070 1430 1076 1441 OO
5 1 2 10 40 1111 1434 1177 1460 yd
5 1 2 11 90 1301 1427 1362 1460 (1.8)
6 1 1 1 44 1178 1449 1201 1459 ee
7 1 1 1 96 336 1527 397 1550 This
7 1 1 2 96 408 1527 473 1550 close
7 1 1 3 96 484 1528 634 1551 connection
7 1 1 4 96 645 1527 758 1550 between
7 1 1 5 96 769 1527 942 1550 observations
7 1 1 6 96 953 1527 1027 1550 made
7 1 1 7 96 1038 1528 1111 1557 using
7 1 1 8 96 1122 1527 1236 1550 different
7 1 1 9 96 1248 1527 1364 1550 observer
7 1 2 1 96 287 1567 378 1590 frames
7 1 2 2 96 394 1568 546 1590 constitutes
7 1 2 3 96 561 1567 605 1590 the
7 1 2 4 96 621 1567 742 1597 principle
7 1 2 5 96 757 1567 784 1590 of
7 1 2 6 96 797 1567 862 1590 local
7 1 2 7 96 878 1567 983 1590 Lorentz
7 1 2 8 96 999 1568 1147 1590 invariance.
7 1 2 9 95 1175 1567 1196 1590 It
7 1 2 10 95 1213 1568 1233 1590 is
7 1 2 11 91 1249 1575 1264 1590 a
7 1 2 12 91 1279 1575 1363 1590 conse-
7 1 3 1 96 287 1615 381 1637 quence
7 1 3 2 96 395 1607 422 1630 of
7 1 3 3 96 433 1607 477 1630 the
7 1 3 4 96 490 1607 541 1630 fact
7 1 3 5 96 555 1607 612 1630 that
7 1 3 6 96 626 1615 662 1630 we
7 1 3 7 96 676 1607 760 1630 model
7 1 3 8 96 773 1607 816 1630 the
7 1 3 9 96 830 1610 959 1637 geometry
7 1 3 10 96 973 1607 1000 1630 of
7 1 3 11 96 1011 1608 1156 1637 spacetime,
7 1 3 12 96 1171 1607 1252 1630 which
7 1 3 13 96 1266 1608 1291 1630 in
7 1 3 14 95 1304 1610 1364 1630 turn
7 1 4 1 96 287 1647 381 1670 defines
7 1 4 2 96 393 1647 437 1670 the
7 1 4 3 96 450 1648 538 1670 notion
7 1 4 4 96 550 1647 577 1670 of
7 1 4 5 96 587 1647 761 1670 orthonormal
7 1 4 6 96 774 1647 873 1676 frames,
7 1 4 7 96 887 1647 919 1677 by
7 1 4 8 96 932 1655 947 1670 a
7 1 4 9 96 959 1647 1109 1670 Lorentzian
7 1 4 10 96 1121 1648 1217 1670 metric.
7 2 1 1 92 336 1688 405 1711 Even
7 2 1 2 95 422 1688 513 1718 deeper
7 2 1 3 96 530 1688 700 1718 implications
7 2 1 4 96 718 1689 781 1711 arise
7 2 1 5 95 799 1688 863 1711 from
7 2 1 6 96 880 1688 924 1711 the
7 2 1 7 96 941 1688 992 1711 fact
7 2 1 8 96 1010 1688 1067 1711 that
7 2 1 9 96 1085 1696 1120 1711 we
7 2 1 10 96 1138 1688 1222 1711 model
7 2 1 11 93 1239 1688 1303 1711 both
7 2 1 12 93 1321 1688 1363 1711 ob-
7 2 2 1 91 287 1728 410 1751 servables
7 2 2 2 96 425 1728 475 1751 and
7 2 2 3 96 490 1731 619 1758 geometry
7 2 2 4 96 633 1728 666 1758 by
7 2 2 5 96 680 1731 765 1751 tensor
7 2 2 6 96 779 1728 850 1751 fields
7 2 2 7 96 864 1736 897 1751 on
7 2 2 8 96 911 1728 954 1751 the
7 2 2 9 95 969 1729 1106 1758 spacetime
7 2 2 10 90 1120 1728 1242 1751 manifold
7 2 2 11 80 1257 1728 1297 1757 M,
7 2 2 12 96 1314 1728 1364 1751 and
7 2 3 1 96 287 1768 459 1791 observations
7 2 3 2 96 471 1768 503 1798 by
7 2 3 3 96 514 1771 712 1791 measurements
7 2 3 4 96 724 1768 750 1791 of
7 2 3 5 96 759 1771 844 1791 tensor
7 2 3 6 96 856 1771 1029 1798 components.
7 2 3 7 96 1047 1768 1069 1791 If
7 2 3 8 96 1078 1776 1113 1791 we
7 2 3 9 93 1125 1768 1256 1791 introduce
7 2 3 10 92 1268 1768 1363 1791 coordi-
7 2 4 1 96 287 1811 359 1831 nates
7 2 4 2 93 370 1816 402 1831 on
7 2 4 3 91 422 1808 432 1831 M
7 2 4 4 96 457 1808 507 1831 and
7 2 4 5 95 518 1816 561 1831 use
7 2 4 6 96 572 1808 637 1831 their
7 2 4 7 96 648 1808 795 1831 coordinate
7 2 4 8 96 806 1808 865 1831 base
7 2 4 9 96 876 1809 901 1831 in
7 2 4 10 96 912 1808 984 1831 order
7 2 4 11 96 994 1811 1022 1831 to
7 2 4 12 96 1032 1816 1133 1838 express
7 2 4 13 96 1144 1808 1187 1831 the
7 2 4 14 96 1198 1811 1364 1838 components
7 2 5 1 96 287 1848 313 1871 of
7 2 5 2 96 321 1851 407 1871 tensor
7 2 5 3 96 417 1848 496 1877 fields,
7 2 5 4 96 508 1849 527 1871 it
7 2 5 5 95 539 1848 711 1878 immediately
7 2 5 6 95 722 1848 816 1871 follows
7 2 5 7 96 827 1848 882 1871 how
7 2 5 8 96 892 1848 963 1871 these
7 2 5 9 96 974 1851 1140 1878 components
7 2 5 10 96 1151 1848 1274 1871 translate
7 2 5 11 96 1285 1848 1364 1871 under
7 2 6 1 96 287 1896 302 1911 a
7 2 6 2 96 316 1888 411 1918 change
7 2 6 3 96 426 1888 453 1911 of
7 2 6 4 94 466 1888 633 1911 coordinates.
7 2 6 5 96 659 1888 796 1917 Moreover,
7 2 6 6 96 814 1889 880 1911 since
7 2 6 7 96 896 1896 931 1911 we
7 2 6 8 96 946 1888 1030 1911 model
7 2 6 9 96 1045 1888 1089 1911 the
7 2 6 10 96 1104 1888 1235 1918 dynamics
7 2 6 11 93 1250 1888 1277 1911 of
7 2 6 12 93 1290 1888 1363 1918 phys-
7 2 7 1 95 287 1928 334 1951 ical
7 2 7 2 96 350 1929 487 1958 quantities
7 2 7 3 96 503 1928 536 1958 by
7 2 7 4 96 552 1931 637 1951 tensor
7 2 7 5 96 653 1929 794 1958 equations,
7 2 7 6 96 812 1928 873 1958 they
7 2 7 7 96 889 1936 930 1951 are
7 2 7 8 96 946 1928 1117 1958 independent
7 2 7 9 96 1134 1928 1161 1951 of
7 2 7 10 96 1175 1936 1224 1958 any
7 2 7 11 96 1240 1928 1324 1951 choice
7 2 7 12 96 1340 1928 1366 1951 of
