block para line word confidence X1 Y1 X2 Y2 token
9 1 2 8 59 805 1488 866 1518 m7!)
9 1 2 9 82 880 1490 926 1518 [42].
9 1 2 10 96 941 1492 965 1511 In
9 1 2 11 96 976 1492 1038 1511 other
9 1 2 12 96 1048 1492 1123 1516 words,
9 1 2 13 96 1135 1498 1175 1511 one
9 1 2 14 96 1186 1492 1224 1511 has
10 1 1 1 71 736 1559 759 1582 kis
10 1 1 2 33 771 1559 834 1582 <kiw
10 1 1 3 84 846 1562 870 1580 <
10 1 1 4 74 881 1559 911 1582 ko.
10 1 1 5 96 1233 1557 1299 1585 (2.12)
11 1 1 1 92 389 1642 534 1666 Futhermore,
11 1 1 2 96 544 1642 581 1661 the
11 1 1 3 96 589 1642 636 1661 skin
11 1 1 4 96 645 1642 661 1661 is
11 1 1 5 96 669 1648 720 1667 very
11 1 1 6 96 728 1642 782 1661 thin:
11 1 1 7 96 796 1641 813 1661 if
11 1 1 8 96 818 1649 848 1661 we
11 1 1 9 95 857 1642 935 1661 denote
11 1 1 10 95 944 1642 971 1661 its
11 1 1 11 96 979 1642 1087 1661 thickness
11 1 1 12 96 1095 1642 1123 1667 by
11 1 1 13 62 1132 1641 1150 1666 5,
11 1 1 14 96 1159 1648 1190 1661 we
11 1 1 15 96 1198 1642 1251 1661 have
11 1 1 16 96 1261 1639 1299 1668 [49]
11 1 2 1 75 725 1702 736 1722 6
11 1 2 2 23 753 1709 762 1721 ©
11 1 2 3 88 776 1703 854 1728 100um
11 1 2 4 89 864 1706 888 1724 <
11 1 2 5 92 899 1703 923 1727 L,
12 1 1 1 93 347 1764 417 1783 where
12 1 1 2 91 429 1764 446 1783 L
12 1 1 3 96 458 1770 501 1783 was
12 1 1 4 96 513 1763 598 1783 defined
12 1 1 5 97 611 1771 633 1783 as
12 1 1 6 96 646 1764 683 1783 the
12 1 1 7 95 695 1764 754 1789 body
12 1 1 8 97 767 1764 841 1789 length
12 1 1 9 96 853 1764 874 1783 in
12 1 1 10 92 887 1763 973 1784 Section
12 1 1 11 89 987 1780 990 1783 .
12 1 1 12 96 1009 1764 1034 1783 In
12 1 1 13 91 1048 1761 1072 1790 [I]
12 1 1 14 96 1085 1770 1116 1783 we
12 1 1 15 96 1128 1764 1181 1783 have
12 1 1 16 96 1194 1764 1267 1783 shown
12 1 1 17 96 1279 1764 1301 1783 in
12 1 2 1 96 347 1797 384 1816 the
12 1 2 2 93 395 1803 443 1816 case
12 1 2 3 91 454 1797 468 1816 d
12 1 2 4 96 477 1806 495 1813 =
12 1 2 5 96 506 1797 518 1816 2
12 1 2 6 96 529 1797 585 1821 that,
12 1 2 7 93 597 1797 659 1816 when
12 1 2 8 90 670 1795 713 1823 6/L
12 1 2 9 91 733 1800 745 1818 <
12 1 2 10 93 761 1798 770 1816 1
12 1 2 11 93 783 1797 825 1816 and
12 1 2 12 77 837 1795 905 1823 ks/ky
12 1 2 13 81 918 1798 980 1821 <1,
12 1 2 14 93 993 1797 1032 1816 but
12 1 2 15 68 1044 1795 1166 1823 dky/(Lks)
12 1 2 16 96 1179 1797 1196 1816 is
12 1 2 17 96 1207 1796 1230 1816 of
12 1 2 18 96 1239 1797 1301 1816 order
12 1 3 1 96 347 1836 387 1849 one
12 1 3 2 96 400 1829 432 1856 (or
12 1 3 3 96 443 1828 545 1856 smaller),
12 1 3 4 97 556 1837 587 1849 we
12 1 3 5 96 597 1830 651 1849 have
12 1 3 6 96 661 1830 698 1849 the
12 1 3 7 96 709 1829 815 1855 following
12 1 3 8 96 826 1829 922 1849 effective
12 1 3 9 96 932 1830 1024 1849 relation
12 1 3 10 96 1034 1829 1066 1849 for
12 1 3 11 42 1077 1836 1092 1849 x
12 1 3 12 92 1104 1834 1118 1850 €
12 1 3 13 68 1129 1829 1169 1850 00:
13 1 1 1 90 892 1884 923 1905 Ou
14 1 1 1 40 656 1899 727 1929 u(a*)
14 1 1 2 88 738 1915 754 1917 —
14 1 1 3 0 764 1902 835 1930 ula)
14 1 1 4 92 847 1913 865 1919 =
14 1 1 5 46 875 1898 923 1947 Sa,
15 1 1 1 12 929 1889 990 1933 (at),
15 1 1 2 94 1233 1902 1299 1930 (2.13)
